상권_코드,면적당_매출
1000119,46.25579968409312
1000120,144.2058045152478
1000121,125.65285085909197
1000122,15.606172784513916
1000123,153.5294475146335
1000124,46.31753695203733
1000125,154.6879328956861
1000126,21.889378814092282
1000127,225.02543784170533
1000128,199.6071479333509
1000129,134.00947657902148
1000130,66.22010891860971
1000131,45.83421089640025
1000132,134.17687314801796
1000133,88.70687656243479
1000134,142.7748013121606
1000135,21.713545000886388
1000136,94.39487531486337
1000137,120.07649043391437
1000138,108.26659716390618
1000139,26.610097482302514
1000140,54.895558499927084
1000141,40.66368471199308
1000142,116.9029116493345
1000143,31.597889936856344
1000144,43.27412344532357
1000145,24.664766981393928
1000146,63.63371160804489
1000147,38.479040222752715
1000148,87.93816762181555
1000149,67.41698795950916
1000150,31.545752413481438
1000151,17.290123029324437
1000152,95.87458478467154
1000153,92.54489134899929
1000154,92.64490356663809
1000155,27.347760312120215
1000156,59.084755347530965
1000157,27.390437595702924
1000158,142.69189059494735
1000159,120.04822495954207
1000160,84.90522080177088
1000161,213.10822500038682
1000162,35.542546312287016
1000163,66.8007055981996
1000164,36.969941589222124
1000165,151.55593237486124
1000166,71.49686633117119
1000167,194.20843984092875
1000168,266.3198594918201
1000169,162.51336800257
1000170,33.090640436867844
1000171,47.480676305458545
1000172,55.693442069317314
1000173,86.53524882851562
1000174,25.388338146098988
1000175,98.33324796732022
1000176,117.21147211851172
1000177,114.31844941198555
1000178,75.90413371953488
1000179,90.67078676890878
1000180,183.45066501317987
1000181,95.21561422930777
1000182,33.129759512859664
1000183,24.69608543313883
1000184,87.66072215057551
1000185,79.50366313689278
1000186,26.49828573024919
1000187,10.90728074522639
1000188,70.94210346827913
1000189,82.75182855116805
1000190,43.63803867872179
1000191,56.57333514967912
1000192,42.31147909152638
1000193,56.40343543907881
1000194,12.724538103043633
1000195,68.28206214864922
1000196,89.13661815371711
1000197,84.0545725012067
1000198,162.16712958899723
1000199,71.2911874271857
1000200,47.85839729812647
1000201,88.35314626658536
1000202,44.854792755667006
1000203,20.413975318593092
1000204,79.02468907098498
1000205,47.742517091199105
1000206,16.979474964310196
1000207,131.0263376573724
1000208,287.390168638656
1000209,7.13458571638701
1000210,80.43496315104757
1000211,11.13043469430651
1000212,12.782063654140233
1000213,17.899051942585782
1000214,68.68350879399502
1000215,54.95070183229325
1000216,129.18549200354613
1000217,119.42244680030183
1000218,31.90694202770673
1000219,11.417471105753377
1000220,396.2222552046083
1000221,93.78377404492777
1000222,96.52969764780508
1000223,21.165040333621974
1000224,53.25822262872639
1000225,12.381721827515937
1000226,136.65273465641212
1000227,57.09532451188367
1000228,25.168264162625306
1000229,85.97348383956809
1000230,89.37139210352538
1000231,88.6228122690192
1000232,22.66934276497665
1000233,107.20548392671284
1000234,22.663532380073246
1000235,47.374190429074595
1000236,14.116751065618198
1000237,168.44977576853694
1000238,27.601375387849277
1000239,66.92001742690228
1000240,35.81485254643
1000241,40.35697611266217
1000242,49.3569332544135
1000243,215.9913843593359
1000244,72.68309483779014
1000245,77.0665411620716
1000246,61.15865945296843
1000247,56.629578944581866
1000248,34.79490939982621
1000249,104.60988487814707
1000250,13.891102385162096
1000251,33.66355046810807
1000252,133.41149675464612
1000253,81.63273720948649
1000254,144.96389400017208
1000255,24.98580820799198
1000256,53.19005586137774
1000257,51.75591209662801
1000258,73.25981313406866
1000259,52.020275702758475
1000260,75.08619318482754
1000261,77.15802111701434
1000262,36.33144143965766
1000263,62.68204649689372
1000264,40.317586000778924
1000265,23.101881331383566
1000266,31.448246970470315
1000267,19.80717950624237
1000268,32.14779586346738
1000269,111.62504149869807
1000270,59.65825608709628
1000271,247.019797755283
1000272,512.1729464241399
1000273,78.31190549397269
1000274,37.72601026744268
1000275,22.198459314366172
1000276,56.60602004909502
1000277,155.8126237739884
1000278,172.16759171885914
1000279,9.8519292708646
1000280,23.806562834057328
1000281,33.73330189236284
1000282,50.11294417033885
1000283,22.50860279464975
1000284,64.5962642667928
1000285,42.36023142077714
1000286,54.644044689191844
1000287,40.461662896522554
1000288,105.31781809950822
1000289,83.46310515214793
1000290,111.86638940371027
1000291,417.9452972266448
1000292,384.8358602267326
1000293,42.21317916358747
1000294,99.07225098336944
1000295,74.44401326879935
1000296,6.237167106488076
1000297,39.1782597342924
1000298,24.489540252588775
1000299,29.752168340657562
1000300,91.1768913052241
1000301,98.48368043442633
1000302,91.22137277312888
1000303,31.00209212449172
1000304,90.64474229044608
1000305,57.469031884688285
1000306,54.61528078213768
1000307,7.9640489907502285
1000308,129.19591172251444
1000309,101.21334087136395
1000310,55.23197642298249
1000311,57.450563894456806
1000312,13.00739738775015
1000313,31.539735496945855
1000314,54.30522571432391
1000315,33.4226308033735
1000316,53.70854808252221
1000317,14.62257241209441
1000318,41.62867539970759
1000319,75.05636442723522
1000320,52.96307901338113
1000321,2.789453433936728
1000322,93.32743136674358
1000323,164.384068654481
1000324,60.1181456705652
1000325,51.01226118804936
1000326,23.391665690295817
1000327,44.48583813541158
1000328,30.662098360910687
1000329,19.1219939025901
1000330,88.30956342456379
1000331,36.29205529049016
1000332,12.970485868727922
1000333,20.710475472729275
1000334,27.509717344292863
1000335,17.413163600879244
1000336,71.25838542853072
1000337,116.39495667713241
1000338,30.616338382805736
1000339,56.64665124245269
1000340,67.86071619615225
1000341,68.64811831023165
1000342,170.56954559266504
1000343,14.504227903476423
1000344,23.956972383217938
1000345,15.796699640142034
1000346,106.32333496219115
1000347,73.43753873459114
1000348,19.427740068033515
1000349,131.76463785343216
1000350,67.84823572028564
1000351,54.10342346164362
1000352,202.08810539027232
1000353,78.04746799995605
1000354,20.284748050853988
1000355,42.99161309880633
1000356,34.96312335691762
1000357,56.99770918101598
1000358,111.94460734904325
1000359,74.9398420014418
1000360,238.233526075421
1000361,40.551381473342815
1000362,42.41656360497871
1000363,18.11107729128262
1000364,22.455210361460058
1000365,77.02509727792261
1000366,139.95877092581472
1000367,21.08784435050147
1000368,68.14154094240715
1000369,65.3367416533815
1000370,54.82435186179323
1000371,15.038492524945845
1000372,55.15981599663565
1000373,152.15566704737844
1000374,26.116026335220617
1000375,67.10450808846373
1000376,60.53597735677878
1000377,85.79894481757003
1000378,70.92276145234608
1000379,54.995906684416575
1000380,190.7068089160426
1000381,61.66048086287838
1000382,48.00562226368162
1000383,220.23803080006124
1000384,66.46138500125258
1000385,123.03665874361549
1000386,373.40332659611073
1000387,78.73886549924941
1000388,28.164119075769275
1000389,46.70787957313793
1000390,95.02041469140212
1000391,44.42652439086644
1000392,38.791672186259035
1000393,87.70979375388633
1000394,70.38449544684981
1000395,16.285426394747056
1000396,43.747566701691724
1000397,16.280761741166224
1000398,28.03467833359904
1000399,40.20071219377028
1000400,22.87277589562639
1000401,38.49067351946632
1000402,179.90773546152533
1000403,51.26154641102331
1000404,88.11331442475233
1000405,90.85847002992126
1000406,141.46701414892468
1000407,44.97571692736896
1000408,17.41618061492997
1000409,42.17307038273837
1000410,27.035989455651354
1000411,97.46483712911055
1000412,75.76267627691469
1000413,59.18943320431766
1000414,10.732830668013213
1000415,65.95147355019621
1000416,74.19283148438448
1000417,69.4376354628176
1000418,118.56560171905664
1000419,21.558153576285893
1000420,198.07253614396794
1000421,52.282703955116666
1000422,34.03382430716337
1000423,30.254599616773742
1000424,32.914708974819405
1000425,36.29731904533103
1000426,48.80293485516691
1000427,36.34747952491335
1000428,20.011567266262144
1000429,46.77596603331436
1000430,92.08656880339805
1000431,30.10066141503022
1000432,26.80710943693587
1000433,135.28172024310118
1000434,15.052088581174944
1000435,84.57447008888398
1000436,18.8945011779077
1000437,114.68722318734909
1000438,42.04107030657694
1000439,36.48709158395602
1000440,76.22975924632783
1000441,132.7380245020428
1000442,75.48701756137616
1000443,18.246049629895513
1000444,125.13536737361768
1000445,81.64085926190407
1000446,51.89659778326953
1000447,166.72134544315608
1000448,13.825012364089268
1000449,74.33936111345942
1000450,14.956405512636916
1000451,101.57821746282684
1000452,84.32428303652833
1000453,121.58399254225394
1000454,210.7319929160048
1000455,66.67948286364108
1000456,63.20605753141808
1000457,28.96101878460453
1000458,126.25459392171337
1000459,27.33527859330697
1000460,73.09175236885368
1000461,20.765475914610718
1000462,189.0171023762343
1000463,51.247754796382665
1000464,21.548569621847975
1000465,148.25995353793047
1000466,53.34281075398871
1000467,124.8047256288086
1000468,102.61177003810349
1000469,103.10943578275361
1000470,104.78126525891865
1000471,203.9973066422239
1000472,83.68593512094778
1000473,148.05216186396672
1000474,54.44103207969755
1000475,141.94525866745644
1000476,46.863081732491594
1000477,109.770914497915
1000478,47.002761738300705
1000479,20.097459460494168
1000480,90.12197549221983
1000481,42.78300152627499
1000482,49.76019844211764
1000483,91.19953413215146
1000484,20.660218794232083
1000485,90.49796607068748
1000486,0.7810712495723153
1000487,101.76027046939869
1000488,83.90110264274688
1000489,8.677475997136058
1000490,84.1664430825296
1000491,154.22151130926704
1000492,107.99188906610803
1000493,80.57264946025752
1000494,170.67802699996705
1000495,236.31988807760976
1000496,113.05704462540449
1000497,98.32383996114075
1000498,174.1557564564414
1000499,80.38802705718753
1000500,255.16069280779868
1000501,68.80176474178651
1000502,46.883966150422445
1000503,53.02113893174259
1000504,55.34602156103266
1000505,104.50613019644153
1000506,19.380388519685688
1000507,24.287408098741732
1000508,50.522751069370095
1000509,17.45463867626729
1000510,40.652436732929445
1000511,56.98236058528065
1000512,16.372687342653855
1000513,85.6084336521689
1000514,39.357529752410954
1000515,50.07814972906062
1000516,33.465272675387084
1000517,123.6270349153239
1000518,115.28928859691928
1000519,117.29389298293802
1000520,151.6167057075242
1000521,111.12218815024598
1000522,105.08565907287458
1000523,49.14764720306474
1000524,10.52023774065718
1000525,43.80759851722231
1000526,88.59449407965589
1000527,26.775522785959815
1000528,8.607708586681122
1000529,47.11696073515722
1000530,52.60741334809832
1000531,41.81428914613029
1000532,42.435301232484846
1000533,118.17110137462822
1000534,74.09924732347555
1000535,19.64010852027833
1000536,15.883267826919743
1000537,32.68609673805343
1000538,11.917557895597911
1000539,66.46474971352247
1000540,150.6065174612918
1000541,36.523351903832136
1000542,18.167421707419784
1000543,120.66273397741473
1000544,85.01430523807512
1000545,115.7889642633092
1000546,11.250596077969226
1000547,26.537495511363097
1000548,52.375549743021075
1000549,82.02816112467464
1000550,28.085605513758132
1000551,80.58511945716555
1000552,44.384159826603494
1000553,43.323444679937545
1000554,79.70838475174024
1000555,19.982667182112323
1000556,59.306411888534484
1000557,101.0404047719668
1000558,23.41580761537351
1000559,240.4228195878208
1000560,91.80344892701002
1000561,64.88067002126564
1000562,33.16438126007127
1000563,207.62731311640746
1000564,93.15670745831484
1000565,18.21648493056052
1000566,48.89960486080315
1000567,48.521351396953975
1000568,28.197585211108265
1000569,75.88743113618196
1000570,23.898859424490773
1000571,21.713078092248654
1000572,21.85183672993865
1000573,97.8727797189853
1000574,38.47627230289838
1000575,45.946120259545204
1000576,55.219716994390126
1000577,64.7487909429897
1000578,57.381155878168705
1000579,72.30537867784591
1000580,96.13335280896283
1000581,19.55774635141398
1000582,89.02316537105122
1000583,45.354098684719844
1000584,39.93672663562781
1000585,81.52151237819258
1000586,44.04965992377987
1000587,47.76424282424058
1000588,136.04600362002904
1000589,64.64302427549158
1000590,45.55893880628956
1000591,43.06115970179309
1000592,124.41427580416531
1000593,33.83371027204581
1000594,39.879367653342456
1000595,90.19975522297034
1000596,27.38031367416399
1000597,154.98067392208114
1000598,47.74442346105873
1000599,85.43847400141439
1000600,95.2025176093391
1000601,20.84759467856365
1000602,28.412103836809962
1000603,80.00118872635538
1000604,51.06119321775062
1000605,59.777398025431474
1000606,83.97365935476644
1000607,90.41384162538074
1000608,91.76144857862421
1000609,6.9096061871291665
1000610,12.465611626625599
1000611,67.24570203257919
1000612,26.473602872840967
1000613,39.29120305566553
1000614,102.98209395653782
1000615,34.44516827703994
1000616,114.65276725156565
1000617,39.086173982193074
1000618,41.02224850210362
1000619,30.238749046179972
1000620,237.54941881636898
1000621,75.31425291530891
1000622,58.32856153202108
1000623,31.728570508533945
1000624,15.563086758584186
1000625,117.00192844602088
1000626,40.25862500646596
1000627,63.907292398926934
1000628,25.519303394429446
1000629,29.7370244545153
1000630,22.43984521024579
1000631,25.94971333257489
1000632,34.96052799843717
1000633,110.1311259556879
1000634,49.19662497876151
1000635,67.22630834639625
1000636,18.01859732284488
1000637,383.80794743901254
1000638,41.3391599331139
1000639,259.49113314629005
1000640,70.94008131382267
1000641,244.006035363647
1000642,80.91431017304286
1000643,101.6686686471155
1000644,326.57423975972716
1000645,53.997527769585716
1000646,80.69014713431322
1000647,23.52538122921372
1000648,37.03659466394981
1000649,11.936882882609057
1000650,81.24630849819407
1000651,87.57122526950623
1000652,45.8697584262458
1000653,85.46573539515605
1000654,28.23765441492223
1000655,74.65570517953944
1000656,41.041228927158734
1000657,28.075287729544108
1000658,21.11427622977783
1000659,61.99728989116214
1000660,104.64650906550108
1000661,149.02130649849772
1000662,66.77176473579719
1000663,98.52086386963332
1000664,79.29911597435584
1000665,48.043522221638504
1000666,145.69841027899318
1000667,44.560913145493956
1000668,19.711366445895308
1000669,41.33842983242948
1000670,36.24863511803493
1000671,73.94129326728506
1000672,42.60641511838831
1000673,92.67577515248927
1000674,44.854733316216475
1000675,60.97750913469873
1000676,39.919985981201435
1000677,40.91113442769094
1000678,24.24029740401116
1000679,121.86455233769885
1000680,43.90674469461445
1000681,9.021418089150309
1000682,65.28997215199334
1000683,19.50238245432155
1000684,26.744539568129102
1000685,24.118304162447416
1000686,5.904323730688354
1000687,57.973116120209106
1000688,221.82918823528897
1000689,98.0084104845264
1000690,150.7398655678264
1000691,136.1198315572983
1000692,45.794694219903704
1000693,162.37211192263837
1000694,15.524452739606328
1000695,38.815643190937394
1000696,42.69795238072226
1000697,27.630971356654097
1000698,75.49449916804654
1000699,22.282845683483398
1000700,26.95005348921495
1000701,8.62869739611755
1000702,58.496761323658085
1000703,78.34682477292297
1000704,53.64015234179277
1000705,150.98251396472028
1000706,42.91402471299311
1000707,178.55207236555893
1000708,106.09367429821924
1000709,14.941411465070226
1000710,84.42112732736584
1000711,39.73266284343968
1000712,96.17648664241956
1000713,25.34638020250035
1000714,32.14396428210039
1000715,4.328833211302083
1000716,11.255446165904283
1000717,32.06106759982907
1000718,37.7608772155473
1000719,158.65286249297472
1000720,85.28652613165696
1000721,11.209500295387198
1000722,16.135721895416523
1000723,45.06138020134126
1000724,47.605974275847615
1000725,16.76839514630775
1000726,172.61896178200843
1000727,114.0251749550081
1000728,120.20990652069588
1000729,16.32355852831802
1000730,18.096400322782976
1000731,143.43309576382856
1000732,74.83090790960988
1000733,127.29092497555395
1000734,95.84432279616048
1000735,19.433084076908933
1000736,13.94516541082083
1000737,60.75587793236859
1000738,82.68004631738144
1000739,102.15719850386209
1000740,202.02925868927323
1000741,73.09698098436897
1000742,20.674471615569924
1000743,143.6937506949512
1000744,92.72822940819044
1000745,111.04151410706854
1000746,56.82405973385451
1000747,50.42139306656968
1000748,47.28550066991816
1000749,45.34194530746501
1000750,13.590993500959323
1000751,14.701638958462736
1000752,42.83590548190437
1000753,26.565532897943726
1000754,27.008141729539112
1000755,51.47843273814758
1000756,66.37070295032319
1000757,95.0418190047196
1000758,131.49931742956755
1000759,36.97935749518373
1000760,265.89150894479354
1000761,137.72338377117828
1000762,3.3210022385164226
1000763,31.688489615602318
1000764,285.5368435583595
1000765,257.97107257580745
1000766,150.15766997950564
1000767,33.16337545734599
1000768,117.69009107105983
1000769,99.12191135068468
1000770,37.2778734306726
1000771,51.02427524113786
1000772,54.80505080823724
1000773,52.71465206303206
1000774,78.03907271360377
1000775,191.1467334089899
1000776,20.509852960569972
1000777,51.83006249777518
1000778,24.062903869604707
1000779,174.1497722643729
1000780,44.135628562575036
1000781,247.25919979003947
1000782,88.84342015546711
1000783,117.3879517571506
1000784,54.76990474610731
1000785,64.73894399553696
1000786,32.120261453858184
1000787,20.27977614444368
1000788,66.72218871508831
1000789,7.360836841854415
1000790,32.4762445745114
1000791,140.0449749187433
1000792,67.45854413425067
1000793,54.86411445902545
1000794,101.04423011209751
1000795,37.64282363036842
1000796,122.29137857685768
1000797,58.843356350475865
1000798,55.506015663497735
1000799,120.73471383611445
1000800,134.46254115262093
1000801,82.77716542865952
1000802,233.328728870604
1000803,121.73534512513947
1000804,125.79287454686023
1000806,279.82526769444974
1000807,47.173815260428086
1000808,22.1531487479331
1000809,197.54674282532162
1000810,40.66600895873685
1000811,11.90080984827513
1000812,73.31712281027768
1000813,77.91073023429216
1000814,38.61010970377731
1000815,89.90502358737311
1000816,68.21772316902215
1000817,77.66145550014731
1000818,79.74363851156936
1000819,60.23816481228907
1000820,148.17585559977533
1000821,299.16126272954415
1000822,56.329816478504604
1000823,116.23604755018756
1000824,43.824214307674914
1000825,27.857049745859733
1000826,68.46901634272457
1000827,236.476036857063
1000828,47.34773037226465
1000829,95.08257260038575
1000830,56.12963505313038
1000831,53.05386987257772
1000832,46.99261779758275
1000833,64.50812691805217
1000834,150.1705616580334
1000835,31.396129679532773
1000836,54.74735158526624
1000837,81.05138757937372
1000838,94.65046371370502
1000839,345.6622286576845
1000840,40.48598434221036
1000841,13.9959500177502
1000842,43.80470518501948
1000843,26.506674406231742
1000844,71.70036636660802
1000845,113.91891354506306
1000846,76.15504507411164
1000847,131.6548236213468
1000848,86.59863705802834
1000849,140.81813879116447
1000850,78.70111386343193
1000851,29.48052909577236
1000852,74.67691674044876
1000853,41.07362407860699
1000854,41.51411309511651
1000855,105.26502004621739
1000856,78.39195658129867
1000857,63.72529436071556
1000858,140.2660076755652
1000859,74.75962238124376
1000860,86.97027275865315
1000861,62.91597038586829
1000862,31.316037061369528
1000863,126.0184626685345
1000864,60.50508124240282
1000865,83.04553001287222
1000866,193.23617534780337
1000867,160.09858571819575
1000868,93.40230410772823
1000869,10.971201546790693
1000870,99.82285429503851
1000871,192.660802638899
1000872,53.18636267701747
1000873,40.013563865600645
1000874,1.815141805855611
1000875,106.8682836526374
1000876,61.877444304384724
1000877,40.82134011113179
1000878,28.527607137564228
1000879,33.75881054254952
1000880,34.63347175490927
1000881,99.59926404368633
1000882,55.112130128937885
1000883,56.6620394420508
1000884,60.532451996172306
1000885,34.67199900531252
1000886,68.14074404107676
1000887,44.18381549666225
1000888,15.192830376958213
1000889,30.37049498450853
1000890,71.00458072010126
1000891,90.55240140421544
1000892,816.574479084476
1000893,91.08068173620788
1000894,108.52550681766472
1000895,108.71721951556103
1000896,113.36076938816417
1000897,85.36179226544076
1000898,23.36768905650761
1000899,64.09740251712212
1000900,75.03338137097928
1000901,169.35827670936558
1000902,78.70407258770781
1000903,50.431979204461115
1000904,87.84392546517864
1000905,153.977159490244
1000906,35.15813697417996
1000907,86.8303070824354
1000908,37.4250086910432
1000909,31.08472032528583
1000910,32.01566039327518
1000911,69.80270854113144
1000912,1.0330361594883006
1000913,152.8496287814681
1000914,78.10380031916641
1000915,55.53210387578664
1000916,49.999146832910085
1000917,73.20452643392123
1000918,35.58527983121975
1000919,116.72110448565465
1000920,80.24385114442663
1000921,77.65317588347945
1000922,95.34468401850528
1000923,54.264291833489935
1000924,79.78940243157102
1000925,127.61717708774916
1000926,66.01266463878216
1000927,90.54381895682405
1000928,124.2469145934825
1000929,66.60754175211505
1000930,98.28755951707042
1000931,75.52830487672206
1000932,52.173913143469676
1000933,138.18814812746757
1000934,98.18921012365135
1000935,243.23689079265185
1000936,81.89267628263124
1000937,181.07006642600655
1000938,52.544117109685196
1000939,99.46197501091221
1000940,112.44920910561252
1000941,202.96091835272554
1000942,52.277878789168625
1000943,167.96920483837624
1000944,77.01851072289932
1000945,127.50654403898355
1000946,76.16585325063129
1000947,75.40539752197124
1000948,102.80288579725202
1000949,72.49459388544615
1000950,37.10740756122947
1000951,65.62653063873412
1000952,124.66947057522856
1000953,37.82168605581887
1000954,149.2607209032349
1000955,58.191523680730064
1000956,55.81351115086012
1000957,78.7917314489632
1000958,198.56757202796322
1000959,178.90754469982434
1000960,128.1962716788465
1000961,152.26066240180157
1000962,140.3444747550904
1000963,78.50486024851588
1000964,108.79593794239135
1000965,137.36100915649826
1000966,59.12455501723268
1000967,77.63937852581381
1000968,196.9120049251477
1000969,90.49606179787021
1000970,49.42616360468798
1000971,45.59115882547463
1000972,56.81737964935854
1000973,41.60999680058021
1000974,51.955386878728746
1000975,48.29353291402804
1000976,75.18954807721195
1000977,71.87935726911782
1000978,88.01038300535244
1000979,82.92030125283506
1000980,102.74234095891002
1000981,296.8866350626767
1000982,64.87723238117185
1000983,119.17958550438615
1000984,51.99799293837692
1000985,31.327937727928436
1000986,84.6410162876442
1000987,88.21575810594877
1000988,42.00737772629445
1000989,41.45940730623945
1000990,123.66545118135487
1000991,42.459744795717455
1000992,79.44156442222274
1000993,107.1296441903207
1000994,13.831254804494137
1000995,22.944354539329378
1000996,69.59437427864553
1000997,115.95570747399329
1000998,73.49722196125037
1000999,45.76961923381994
1001000,153.7606217670237
1001001,40.599442832118996
1001002,108.88976018154055
1001003,46.62695416212183
1001004,48.864317612901466
1001005,66.2308092896487
1001006,50.82970375709453
1001007,50.96229395727999
1001008,111.05900829573619
1001009,30.647963069014065
1001010,60.6243420075466
