"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"2017","2","A","골목상권","1000682","시흥대로94길","LH","상권확장","94","50","97","50"
"2017","2","A","골목상권","1000681","시흥대로84길","HH","정체","110","52","97","50"
"2017","2","A","골목상권","1000680","시흥대로68길","HL","상권축소","116","49","97","50"
"2017","2","A","골목상권","1000679","시흥대로63길","HL","상권축소","100","48","97","50"
"2017","2","A","골목상권","1000678","시흥대로62가길","HL","상권축소","97","47","97","50"
"2017","2","A","골목상권","1000677","시흥대로36길","HH","정체","105","57","97","50"
"2017","2","A","골목상권","1000676","시흥대로22길","HH","정체","123","63","97","50"
"2017","2","A","골목상권","1000675","시흥대로153길","HL","상권축소","102","46","97","50"
"2017","2","A","골목상권","1000674","시흥대로150길","HL","상권축소","98","46","97","50"
"2017","2","A","골목상권","1000673","시흥대로141길","HL","상권축소","100","48","97","50"
"2017","2","A","골목상권","1000672","시흥대로138길","LL","다이나믹","95","45","97","50"
"2017","2","A","골목상권","1000671","시흥대로120길","LL","다이나믹","86","46","97","50"
"2017","2","A","골목상권","1000670","벚꽃로56길","LH","상권확장","97","53","97","50"
"2017","2","A","골목상권","1000669","범안로17길","HH","정체","99","51","97","50"
"2017","2","A","골목상권","1000668","범안로11길","HH","정체","100","59","97","50"
"2017","2","A","골목상권","1000667","문성로5길","LL","다이나믹","89","42","97","50"
"2017","2","A","골목상권","1000666","독산로85길","LL","다이나믹","90","48","97","50"
"2017","2","A","골목상권","1000665","독산로78다길","HH","정체","115","51","97","50"
"2017","2","A","골목상권","1000664","독산로70길","LH","상권확장","97","53","97","50"
"2017","2","A","골목상권","1000663","독산로64길","HH","정체","104","51","97","50"
"2017","2","A","골목상권","1000662","독산로50길","LH","상권확장","86","52","97","50"
"2017","2","A","골목상권","1000661","독산로40길","LL","다이나믹","94","45","97","50"
"2017","2","A","골목상권","1000660","독산로108길","HL","상권축소","116","45","97","50"
"2017","2","A","골목상권","1000659","남부순환로112길","LL","다이나믹","97","43","97","50"
"2017","2","A","골목상권","1000658","금하로24길","HL","상권축소","100","48","97","50"
"2017","2","A","골목상권","1000657","금하로1길","HH","정체","110","55","97","50"
"2017","2","A","골목상권","1000656","금하로14길","HL","상권축소","108","43","97","50"
"2017","2","A","골목상권","1000655","가산로5길","LL","다이나믹","95","48","97","50"
"2017","2","A","골목상권","1000654","가산로3길","HL","상권축소","113","49","97","50"
"2017","2","A","골목상권","1000653","중앙로1길","LL","다이나믹","83","47","97","50"
"2017","2","A","골목상권","1000652","중앙로15길","LL","다이나믹","93","49","97","50"
"2017","2","A","골목상권","1000651","우마길","HH","정체","98","61","97","50"
"2017","2","A","골목상권","1000650","오류로8길","HL","상권축소","102","49","97","50"
"2017","2","A","골목상권","1000649","신도림로13길","HH","정체","124","68","97","50"
"2017","2","A","골목상권","1000648","새말로18길","LH","상권확장","74","50","97","50"
"2017","2","A","골목상권","1000647","부일로1길","HH","정체","103","57","97","50"
"2017","2","A","골목상권","1000646","부일로15길","HH","정체","100","52","97","50"
"2017","2","A","골목상권","1000645","부일로11길","LL","다이나믹","85","47","97","50"
"2017","2","A","골목상권","1000644","디지털로32길","LH","상권확장","88","51","97","50"
"2017","2","A","골목상권","1000643","디지털로32가길","LH","상권확장","59","50","97","50"
"2017","2","A","골목상권","1000642","디지털로27길","LH","상권확장","88","51","97","50"
"2017","2","A","골목상권","1000641","도림로6길","HH","정체","100","52","97","50"
"2017","2","A","골목상권","1000640","도림로12길","HL","상권축소","107","44","97","50"
"2017","2","A","골목상권","1000639","남부순환로97길","HL","상권축소","98","47","97","50"
"2017","2","A","골목상권","1000638","구로중앙로8길","HL","상권축소","105","44","97","50"
"2017","2","A","골목상권","1000637","구로중앙로7길","HH","정체","105","52","97","50"
"2017","2","A","골목상권","1000636","구로중앙로42길","HH","정체","101","53","97","50"
"2017","2","A","골목상권","1000635","구로중앙로34길","HL","상권축소","118","49","97","50"
"2017","2","A","골목상권","1000634","구로중앙로28길","LH","상권확장","89","50","97","50"
"2017","2","A","골목상권","1000633","구로중앙로19길","HL","상권축소","108","45","97","50"
"2017","2","A","골목상권","1000632","구로동로8길","HL","상권축소","112","46","97","50"
"2017","2","A","골목상권","1000631","구로동로7길","HL","상권축소","102","45","97","50"
"2017","2","A","골목상권","1000630","구로동로42길","LL","다이나믹","95","41","97","50"
"2017","2","A","골목상권","1000629","구로동로41길","HL","상권축소","113","49","97","50"
"2017","2","A","골목상권","1000628","구로동로38길","HH","정체","109","50","97","50"
"2017","2","A","골목상권","1000627","구로동로28길","LL","다이나믹","92","42","97","50"
"2017","2","A","골목상권","1000626","구로동로15길","LL","다이나믹","94","45","97","50"
"2017","2","A","골목상권","1000625","공원로6가길","LH","상권확장","93","55","97","50"
"2017","2","A","골목상권","1000624","고척로52길","HL","상권축소","97","44","97","50"
"2017","2","A","골목상권","1000623","고척로27다길","LH","상권확장","78","59","97","50"
"2017","2","A","골목상권","1000622","고척로27길","LH","상권확장","94","50","97","50"
"2017","2","A","골목상권","1000621","고척로21나길","LH","상권확장","93","52","97","50"
"2017","2","A","골목상권","1000620","경인로47길","LH","상권확장","97","52","97","50"
"2017","2","A","골목상권","1000619","경인로35길","HL","상권축소","110","43","97","50"
"2017","2","A","골목상권","1000618","경인로31길","HL","상권축소","98","42","97","50"
"2017","2","A","골목상권","1000617","경인로15길","HH","정체","110","51","97","50"
"2017","2","A","골목상권","1000616","개봉로3길","HL","상권축소","108","44","97","50"
"2017","2","A","골목상권","1000615","개봉로2길","HL","상권축소","97","49","97","50"
"2017","2","A","골목상권","1000614","개봉로23가길","HH","정체","104","54","97","50"
"2017","2","A","골목상권","1000613","개봉로20길","HH","정체","114","50","97","50"
"2017","2","A","골목상권","1000612","개봉로1길","HL","상권축소","113","48","97","50"
"2017","2","A","골목상권","1000611","개봉로17다길","HH","정체","124","57","97","50"
"2017","2","A","골목상권","1000610","개봉로17길","LL","다이나믹","88","47","97","50"
"2017","2","A","골목상권","1000609","개봉로11길","LL","다이나믹","95","49","97","50"
"2017","2","A","골목상권","1000608","화곡로64길","LL","다이나믹","91","48","97","50"
"2017","2","A","골목상권","1000607","화곡로59길","LH","상권확장","75","51","97","50"
"2017","2","A","골목상권","1000606","화곡로44나길","LL","다이나믹","87","43","97","50"
"2017","2","A","골목상권","1000605","화곡로31길","LL","다이나믹","93","47","97","50"
"2017","2","A","골목상권","1000604","화곡로20길","LL","다이나믹","93","46","97","50"
"2017","2","A","골목상권","1000603","화곡로13길","LL","다이나믹","82","46","97","50"
"2017","2","A","골목상권","1000602","초원로16길","HH","정체","102","55","97","50"
"2017","2","A","골목상권","1000601","초록마을로8길","HH","정체","114","53","97","50"
"2017","2","A","골목상권","1000600","초록마을로3길","HH","정체","109","53","97","50"
"2017","2","A","골목상권","1000599","월정로20길","HL","상권축소","115","45","97","50"
"2017","2","A","골목상권","1000598","우장산로6길","LH","상권확장","79","51","97","50"
"2017","2","A","골목상권","1000597","양천로73가길","HH","정체","108","52","97","50"
"2017","2","A","골목상권","1000596","양천로71길","LH","상권확장","92","52","97","50"
"2017","2","A","골목상권","1000595","양천로49길","HH","정체","109","52","97","50"
"2017","2","A","골목상권","1000594","양천로26길","LL","다이나믹","93","46","97","50"
"2017","2","A","골목상권","1000593","양천로24길","LL","다이나믹","77","47","97","50"
"2017","2","A","골목상권","1000592","양천로24가길","HL","상권축소","106","47","97","50"
"2017","2","A","골목상권","1000591","양천로14길","LL","다이나믹","80","46","97","50"
"2017","2","A","골목상권","1000590","방화대로6라길","LL","다이나믹","79","46","97","50"
"2017","2","A","골목상권","1000589","방화대로21길","HH","정체","101","50","97","50"
"2017","2","A","골목상권","1000588","등촌로5길","LL","다이나믹","94","46","97","50"
"2017","2","A","골목상권","1000587","등촌로55길","LL","다이나믹","82","41","97","50"
"2017","2","A","골목상권","1000586","등촌로51길","HH","정체","101","52","97","50"
"2017","2","A","골목상권","1000585","등촌로39길","LL","다이나믹","93","43","97","50"
"2017","2","A","골목상권","1000584","등촌로13길","LL","다이나믹","65","44","97","50"
"2017","2","A","골목상권","1000583","남부순환로11길","LL","다이나믹","84","38","97","50"
"2017","2","A","골목상권","1000582","까치산로4길","HL","상권축소","101","44","97","50"
"2017","2","A","골목상권","1000581","국회대로7길","HL","상권축소","100","42","97","50"
"2017","2","A","골목상권","1000580","공항대로8길","LL","다이나믹","92","43","97","50"
"2017","2","A","골목상권","1000579","공항대로61길","LH","상권확장","75","50","97","50"
"2017","2","A","골목상권","1000578","공항대로59다길","HH","정체","103","51","97","50"
"2017","2","A","골목상권","1000577","공항대로59길","LH","상권확장","82","51","97","50"
"2017","2","A","골목상권","1000576","공항대로55길","LH","상권확장","89","51","97","50"
"2017","2","A","골목상권","1000575","공항대로42길","LL","다이나믹","81","46","97","50"
"2017","2","A","골목상권","1000574","공항대로38길","LL","다이나믹","87","50","97","50"
"2017","2","A","골목상권","1000573","곰달래로60길","LL","다이나믹","87","46","97","50"
"2017","2","A","골목상권","1000572","곰달래로53길","HH","정체","99","51","97","50"
"2017","2","A","골목상권","1000571","곰달래로47길","LL","다이나믹","84","41","97","50"
"2017","2","A","골목상권","1000570","곰달래로31길","LL","다이나믹","83","47","97","50"
"2017","2","A","골목상권","1000569","곰달래로25길","LL","다이나믹","80","43","97","50"
"2017","2","A","골목상권","1000568","개화동로25길","HH","정체","136","56","97","50"
"2017","2","A","골목상권","1000567","개화동로23길","HH","정체","133","51","97","50"
"2017","2","A","골목상권","1000566","강서로8길","LL","다이나믹","82","45","97","50"
"2017","2","A","골목상권","1000565","강서로5라길","HL","상권축소","104","46","97","50"
"2017","2","A","골목상권","1000564","강서로5나길","LL","다이나믹","83","46","97","50"
"2017","2","A","골목상권","1000563","강서로5가길","HL","상권축소","98","49","97","50"
"2017","2","A","골목상권","1000562","강서로47라길","LL","다이나믹","76","49","97","50"
"2017","2","A","골목상권","1000561","강서로47길","LL","다이나믹","73","47","97","50"
"2017","2","A","골목상권","1000560","강서로45다길","LL","다이나믹","74","44","97","50"
"2017","2","A","골목상권","1000559","강서로45길","LL","다이나믹","74","48","97","50"
"2017","2","A","골목상권","1000558","강서로35길","LL","다이나믹","93","46","97","50"
"2017","2","A","골목상권","1000557","강서로29길","LL","다이나믹","77","43","97","50"
"2017","2","A","골목상권","1000556","강서로18길","LL","다이나믹","85","45","97","50"
"2017","2","A","골목상권","1000555","강서로17가길","HL","상권축소","100","47","97","50"
"2017","2","A","골목상권","1000554","강서로15길","HL","상권축소","100","42","97","50"
"2017","2","A","골목상권","1000553","가로공원로80길","LL","다이나믹","93","46","97","50"
"2017","2","A","골목상권","1000552","가로공원로76가길","HL","상권축소","98","46","97","50"
"2017","2","A","골목상권","1000551","화곡로4길","HH","정체","100","57","97","50"
"2017","2","A","골목상권","1000550","화곡로3길","HL","상권축소","110","44","97","50"
"2017","2","A","골목상권","1000549","지양로7길","LL","다이나믹","96","41","97","50"
"2017","2","A","골목상권","1000548","중앙로55길","HH","정체","116","54","97","50"
"2017","2","A","골목상권","1000547","중앙로51길","HL","상권축소","106","46","97","50"
"2017","2","A","골목상권","1000546","중앙로47길","HL","상권축소","117","49","97","50"
"2017","2","A","골목상권","1000545","중앙로45길","HH","정체","123","51","97","50"
"2017","2","A","골목상권","1000544","중앙로36길","HL","상권축소","117","44","97","50"
"2017","2","A","골목상권","1000543","중앙로32길","LL","다이나믹","89","45","97","50"
"2017","2","A","골목상권","1000542","중앙로25길","HH","정체","111","52","97","50"
"2017","2","A","골목상권","1000541","은행정로7길","LL","다이나믹","91","43","97","50"
"2017","2","A","골목상권","1000540","은행정로5길","HL","상권축소","97","49","97","50"
"2017","2","A","골목상권","1000539","오목로5길","LL","다이나믹","94","49","97","50"
"2017","2","A","골목상권","1000538","오목로3길","LH","상권확장","83","55","97","50"
"2017","2","A","골목상권","1000537","오목로30길","HL","상권축소","108","47","97","50"
"2017","2","A","골목상권","1000536","오목로23길","HL","상권축소","104","47","97","50"
"2017","2","A","골목상권","1000535","신월로20길","HH","정체","131","65","97","50"
"2017","2","A","골목상권","1000534","신월로15길","LH","상권확장","96","50","97","50"
"2017","2","A","골목상권","1000533","신목로6길","LL","다이나믹","93","46","97","50"
"2017","2","A","골목상권","1000532","신목로5길","LL","다이나믹","83","48","97","50"
"2017","2","A","골목상권","1000531","신목로2길","HL","상권축소","102","47","97","50"
"2017","2","A","골목상권","1000530","목동중앙서로8가길","HL","상권축소","98","44","97","50"
"2017","2","A","골목상권","1000529","목동중앙서로7길","LL","다이나믹","92","43","97","50"
"2017","2","A","골목상권","1000528","목동중앙북로8길","LL","다이나믹","91","42","97","50"
"2017","2","A","골목상권","1000527","목동중앙북로16길","LH","상권확장","71","52","97","50"
"2017","2","A","골목상권","1000526","목동중앙본로7길","LH","상권확장","86","54","97","50"
"2017","2","A","골목상권","1000525","목동중앙로3길","LL","다이나믹","85","42","97","50"
"2017","2","A","골목상권","1000524","목동중앙로13나길","HL","상권축소","103","49","97","50"
"2017","2","A","골목상권","1000523","목동중앙남로3가길","LL","다이나믹","92","44","97","50"
"2017","2","A","골목상권","1000522","목동로9길","LL","다이나믹","75","42","97","50"
"2017","2","A","골목상권","1000521","목동로19길","LL","다이나믹","90","44","97","50"
"2017","2","A","골목상권","1000520","목동동로8길","LL","다이나믹","89","46","97","50"
"2017","2","A","골목상권","1000519","목동동로12길","LL","다이나믹","87","46","97","50"
"2017","2","A","골목상권","1000518","목동남로4길","LL","다이나믹","87","49","97","50"
"2017","2","A","골목상권","1000517","남부순환로88길","LL","다이나믹","78","48","97","50"
"2017","2","A","골목상권","1000516","남부순환로79길","HH","정체","119","63","97","50"
"2017","2","A","골목상권","1000515","남부순환로70길","LH","상권확장","95","51","97","50"
"2017","2","A","골목상권","1000514","남부순환로58길","LH","상권확장","78","54","97","50"
"2017","2","A","골목상권","1000513","남부순환로40길","HH","정체","113","50","97","50"
"2017","2","A","골목상권","1000512","남부순환로33길","LH","상권확장","86","52","97","50"
"2017","2","A","골목상권","1000511","곰달래로5길","HL","상권축소","105","48","97","50"
"2017","2","A","골목상권","1000510","곰달래로3길","HL","상권축소","99","44","97","50"
"2017","2","A","골목상권","1000509","곰달래로2길","LL","다이나믹","92","46","97","50"
"2017","2","A","골목상권","1000508","곰달래로10길","HL","상권축소","104","46","97","50"
"2017","2","A","골목상권","1000507","가로공원로58길","HL","상권축소","116","45","97","50"
"2017","2","A","골목상권","1000506","효창원로93길","HH","정체","115","55","97","50"
"2017","2","A","골목상권","1000505","토정로37길","LH","상권확장","60","55","97","50"
"2017","2","A","골목상권","1000504","월드컵로8길","LL","다이나믹","83","46","97","50"
"2017","2","A","골목상권","1000503","월드컵로7길","LL","다이나믹","86","41","97","50"
"2017","2","A","골목상권","1000502","월드컵로36길","LH","상권확장","80","54","97","50"
"2017","2","A","골목상권","1000501","월드컵로25길","LL","다이나믹","87","47","97","50"
"2017","2","A","골목상권","1000500","월드컵로19길","LL","다이나믹","79","47","97","50"
"2017","2","A","골목상권","1000499","월드컵로16길","LL","다이나믹","85","46","97","50"
"2017","2","A","골목상권","1000498","월드컵로11길","LL","다이나믹","88","48","97","50"
"2017","2","A","골목상권","1000497","월드컵로10길","LL","다이나믹","59","43","97","50"
"2017","2","A","골목상권","1000496","와우산로3길","LH","상권확장","66","53","97","50"
"2017","2","A","골목상권","1000495","와우산로29길","LL","다이나믹","54","41","97","50"
"2017","2","A","골목상권","1000494","와우산로29가길","LL","다이나믹","50","44","97","50"
"2017","2","A","골목상권","1000493","양화진길","LL","다이나믹","71","45","97","50"
"2017","2","A","골목상권","1000492","양화로1길","LH","상권확장","64","50","97","50"
"2017","2","A","골목상권","1000491","양화로11길","LL","다이나믹","71","47","97","50"
"2017","2","A","골목상권","1000490","신촌로30길","HH","정체","119","52","97","50"
"2017","2","A","골목상권","1000489","신촌로28가길","HH","정체","123","80","97","50"
"2017","2","A","골목상권","1000488","신촌로12길","LL","다이나믹","78","46","97","50"
"2017","2","A","골목상권","1000487","숭문길","HH","정체","103","54","97","50"
"2017","2","A","골목상권","1000486","숭문8길","HH","정체","131","58","97","50"
"2017","2","A","골목상권","1000485","성지3길","LL","다이나믹","59","46","97","50"
"2017","2","A","골목상권","1000484","성산로4길","LL","다이나믹","80","44","97","50"
"2017","2","A","골목상권","1000483","성미산로32길","LL","다이나믹","42","34","97","50"
"2017","2","A","골목상권","1000482","성미산로1길","HL","상권축소","104","45","97","50"
"2017","2","A","골목상권","1000481","성미산로11길","LL","다이나믹","84","47","97","50"
"2017","2","A","골목상권","1000480","백범로16길","HH","정체","98","50","97","50"
"2017","2","A","골목상권","1000479","방울내로9안길","LL","다이나믹","87","47","97","50"
"2017","2","A","골목상권","1000478","모래내로7길","LH","상권확장","95","52","97","50"
"2017","2","A","골목상권","1000477","매봉산로2길","LH","상권확장","63","53","97","50"
"2017","2","A","골목상권","1000476","망원로2길","LL","다이나믹","69","46","97","50"
"2017","2","A","골목상권","1000475","망원로11길","LL","다이나믹","83","41","97","50"
"2017","2","A","골목상권","1000474","만리재옛길","HH","정체","110","52","97","50"
"2017","2","A","골목상권","1000473","마포대로4길","HH","정체","100","50","97","50"
"2017","2","A","골목상권","1000472","마포대로20길","HH","정체","108","55","97","50"
"2017","2","A","골목상권","1000471","마포대로12길","LL","다이나믹","85","45","97","50"
"2017","2","A","골목상권","1000470","동교로38길","LL","다이나믹","32","47","97","50"
"2017","2","A","골목상권","1000469","동교로27길","LL","다이나믹","69","46","97","50"
"2017","2","A","골목상권","1000468","동교로25길","LH","상권확장","56","53","97","50"
"2017","2","A","골목상권","1000467","동교로19길","LL","다이나믹","89","47","97","50"
"2017","2","A","골목상권","1000466","동교로17길","LL","다이나믹","77","43","97","50"
"2017","2","A","골목상권","1000465","독막로8길","LL","다이나믹","73","48","97","50"
"2017","2","A","골목상권","1000464","독막로32길","HH","정체","111","61","97","50"
"2017","2","A","골목상권","1000463","독막로22길","HH","정체","108","55","97","50"
"2017","2","A","골목상권","1000462","도화길","LH","상권확장","88","59","97","50"
"2017","2","A","골목상권","1000461","도화4길","HL","상권축소","100","49","97","50"
"2017","2","A","골목상권","1000460","대흥로28길","HH","정체","115","51","97","50"
"2017","2","A","골목상권","1000459","대흥로21길","HH","정체","114","55","97","50"
"2017","2","A","골목상권","1000458","광성로6길","LH","상권확장","93","56","97","50"
"2017","2","A","골목상권","1000457","홍제내길","LH","상권확장","94","58","97","50"
"2017","2","A","골목상권","1000456","홍연길","LH","상권확장","93","72","97","50"
"2017","2","A","골목상권","1000455","통일로39길","HH","정체","121","51","97","50"
"2017","2","A","골목상권","1000454","통일로37길","HH","정체","108","56","97","50"
"2017","2","A","골목상권","1000453","통일로11길","HH","정체","148","63","97","50"
"2017","2","A","골목상권","1000452","충정로6길","HH","정체","108","57","97","50"
"2017","2","A","골목상권","1000451","충정로4길","LH","상권확장","80","59","97","50"
"2017","2","A","골목상권","1000450","증가로6길","HH","정체","120","52","97","50"
"2017","2","A","골목상권","1000449","증가로23나길","HH","정체","105","54","97","50"
"2017","2","A","골목상권","1000448","증가로20가길","HH","정체","115","57","97","50"
"2017","2","A","골목상권","1000447","증가로10길","LL","다이나믹","86","47","97","50"
"2017","2","A","골목상권","1000446","응암로1길","HH","정체","98","50","97","50"
"2017","2","A","골목상권","1000445","연희로10길","LH","상권확장","90","59","97","50"
"2017","2","A","골목상권","1000444","신촌로37길","HH","정체","169","77","97","50"
"2017","2","A","골목상권","1000443","수색로8길","LH","상권확장","96","51","97","50"
"2017","2","A","골목상권","1000442","세무서길","HH","정체","99","56","97","50"
"2017","2","A","골목상권","1000441","세무서2길","HH","정체","110","52","97","50"
"2017","2","A","골목상권","1000440","세검정로1길","HH","정체","128","61","97","50"
"2017","2","A","골목상권","1000439","북아현로4길","HH","정체","121","58","97","50"
"2017","2","A","골목상권","1000438","모래내로15길","LH","상권확장","94","54","97","50"
"2017","2","A","골목상권","1000437","명지대길","LL","다이나믹","76","46","97","50"
"2017","2","A","골목상권","1000436","독립문로8길","LH","상권확장","91","61","97","50"
"2017","2","A","골목상권","1000435","가재울로6길","HH","정체","111","57","97","50"
"2017","2","A","골목상권","1000434","통일로92길","HH","정체","104","59","97","50"
"2017","2","A","골목상권","1000433","통일로87길","HH","정체","104","50","97","50"
"2017","2","A","골목상권","1000432","통일로78길","LL","다이나믹","85","39","97","50"
"2017","2","A","골목상권","1000431","통일로69길","LL","다이나믹","85","44","97","50"
"2017","2","A","골목상권","1000430","진흥로1길","LL","다이나믹","85","43","97","50"
"2017","2","A","골목상권","1000429","진흥로12길","LH","상권확장","95","59","97","50"
"2017","2","A","골목상권","1000428","증산서길","HH","정체","131","57","97","50"
"2017","2","A","골목상권","1000427","증산로9길","HL","상권축소","100","49","97","50"
"2017","2","A","골목상권","1000426","증산로5길","HL","상권축소","112","46","97","50"
"2017","2","A","골목상권","1000425","증산로21길","HL","상권축소","98","49","97","50"
"2017","2","A","골목상권","1000424","증산로17길","HH","정체","103","55","97","50"
"2017","2","A","골목상권","1000423","증산로15길","HL","상권축소","104","45","97","50"
"2017","2","A","골목상권","1000422","증산로13길","HH","정체","108","55","97","50"
"2017","2","A","골목상권","1000421","응암로34길","HH","정체","119","54","97","50"
"2017","2","A","골목상권","1000420","응암로22길","LH","상권확장","94","51","97","50"
"2017","2","A","골목상권","1000419","응암로14길","HL","상권축소","113","49","97","50"
"2017","2","A","골목상권","1000418","응암로13길","HH","정체","107","50","97","50"
"2017","2","A","골목상권","1000417","응암로12길","LL","다이나믹","96","47","97","50"
"2017","2","A","골목상권","1000416","은평로8길","LL","다이나믹","84","44","97","50"
"2017","2","A","골목상권","1000415","은평로3길","LL","다이나믹","78","47","97","50"
"2017","2","A","골목상권","1000414","은평로20길","HH","정체","115","61","97","50"
"2017","2","A","골목상권","1000413","은평로13길","HL","상권축소","99","49","97","50"
"2017","2","A","골목상권","1000412","은평로10길","HH","정체","116","55","97","50"
"2017","2","A","골목상권","1000411","연서로5길","LL","다이나믹","85","48","97","50"
"2017","2","A","골목상권","1000410","연서로41길","LH","상권확장","71","59","97","50"
"2017","2","A","골목상권","1000409","연서로3길","LL","다이나믹","83","48","97","50"
"2017","2","A","골목상권","1000408","연서로34길","HH","정체","107","56","97","50"
"2017","2","A","골목상권","1000407","연서로33길","LH","상권확장","91","58","97","50"
"2017","2","A","골목상권","1000406","연서로29길","LL","다이나믹","87","45","97","50"
"2017","2","A","골목상권","1000405","연서로28길","LL","다이나믹","88","48","97","50"
"2017","2","A","골목상권","1000404","연서로27길","LL","다이나믹","85","49","97","50"
"2017","2","A","골목상권","1000403","연서로21길","LL","다이나믹","79","45","97","50"
"2017","2","A","골목상권","1000402","연서로17길","LH","상권확장","79","54","97","50"
"2017","2","A","골목상권","1000401","연서로16길","LL","다이나믹","96","46","97","50"
"2017","2","A","골목상권","1000400","연서로13길","LL","다이나믹","84","42","97","50"
"2017","2","A","골목상권","1000399","연서로11길","LH","상권확장","91","50","97","50"
"2017","2","A","골목상권","1000398","역말로9길","LH","상권확장","86","53","97","50"
"2017","2","A","골목상권","1000397","수색로18길","HH","정체","130","55","97","50"
"2017","2","A","골목상권","1000396","서오릉로8길","LL","다이나믹","85","49","97","50"
"2017","2","A","골목상권","1000395","서오릉로21길","HH","정체","101","52","97","50"
"2017","2","A","골목상권","1000394","불광천길","HL","상권축소","102","49","97","50"
"2017","2","A","골목상권","1000393","갈현로7길","LH","상권확장","85","51","97","50"
"2017","2","A","골목상권","1000392","갈현로41길","HH","정체","117","57","97","50"
"2017","2","A","골목상권","1000391","갈현로33길","LL","다이나믹","79","41","97","50"
"2017","2","A","골목상권","1000390","갈현로1길","HL","상권축소","104","46","97","50"
"2017","2","A","골목상권","1000389","가좌로7길","LH","상권확장","90","54","97","50"
"2017","2","A","골목상권","1000388","한글비석로44길","HH","정체","100","53","97","50"
"2017","2","A","골목상권","1000387","한글비석로24길","LL","다이나믹","88","45","97","50"
"2017","2","A","골목상권","1000386","한글비석로22길","LL","다이나믹","82","44","97","50"
"2017","2","A","골목상권","1000385","석계로1길","LH","상권확장","95","53","97","50"
"2017","2","A","골목상권","1000384","상계로9가길","HL","상권축소","99","41","97","50"
"2017","2","A","골목상권","1000383","상계로1길","LL","다이나믹","85","43","97","50"
"2017","2","A","골목상권","1000382","상계로12길","LL","다이나믹","86","45","97","50"
"2017","2","A","골목상권","1000381","동일로242길","LL","다이나믹","82","48","97","50"
"2017","2","A","골목상권","1000380","동일로192길","LH","상권확장","82","53","97","50"
"2017","2","A","골목상권","1000379","동일로173가길","HL","상권축소","108","47","97","50"
"2017","2","A","골목상권","1000378","공릉로58길","HL","상권축소","101","46","97","50"
"2017","2","A","골목상권","1000377","해등로16길","LL","다이나믹","70","43","97","50"
"2017","2","A","골목상권","1000376","우이천로4다길","LH","상권확장","97","53","97","50"
"2017","2","A","골목상권","1000375","우이천로32길","HL","상권축소","99","46","97","50"
"2017","2","A","골목상권","1000374","시루봉로23길","HH","정체","115","50","97","50"
"2017","2","A","골목상권","1000373","삼양로144길","LL","다이나믹","83","43","97","50"
"2017","2","A","골목상권","1000372","방학로6가길","LL","다이나믹","95","46","97","50"
"2017","2","A","골목상권","1000371","방학로5길","LL","다이나믹","87","46","97","50"
"2017","2","A","골목상권","1000370","방학로15길","LL","다이나믹","91","49","97","50"
"2017","2","A","골목상권","1000369","방학로10길","LL","다이나믹","95","45","97","50"
"2017","2","A","골목상권","1000368","도봉산길","LH","상권확장","88","55","97","50"
"2017","2","A","골목상권","1000367","도봉산4길","LL","다이나믹","84","47","97","50"
"2017","2","A","골목상권","1000366","도봉로181길","HH","정체","104","52","97","50"
"2017","2","A","골목상권","1000365","도봉로169나길","HL","상권축소","100","48","97","50"
"2017","2","A","골목상권","1000364","도봉로156길","LH","상권확장","90","53","97","50"
"2017","2","A","골목상권","1000363","도봉로152가길","LL","다이나믹","81","49","97","50"
"2017","2","A","골목상권","1000362","도봉로147길","LL","다이나믹","81","44","97","50"
"2017","2","A","골목상권","1000361","도봉로143길","HL","상권축소","109","48","97","50"
"2017","2","A","골목상권","1000360","도봉로114길","LL","다이나믹","87","46","97","50"
"2017","2","A","골목상권","1000359","도봉로109길","LL","다이나믹","76","48","97","50"
"2017","2","A","골목상권","1000358","도당로29길","LL","다이나믹","89","46","97","50"
"2017","2","A","골목상권","1000357","도당로19길","LL","다이나믹","91","46","97","50"
"2017","2","A","골목상권","1000356","도당로13바길","LL","다이나믹","90","47","97","50"
"2017","2","A","골목상권","1000355","도당로13가길","LL","다이나믹","81","45","97","50"
"2017","2","A","골목상권","1000354","덕릉로60길","LL","다이나믹","87","44","97","50"
"2017","2","A","골목상권","1000353","노해로63다길","LL","다이나믹","82","39","97","50"
"2017","2","A","골목상권","1000352","노해로60길","HL","상권축소","100","48","97","50"
"2017","2","A","골목상권","1000351","한천로140길","LL","다이나믹","88","41","97","50"
"2017","2","A","골목상권","1000350","한천로139가길","LL","다이나믹","77","37","97","50"
"2017","2","A","골목상권","1000349","한천로132길","HL","상권축소","101","45","97","50"
"2017","2","A","골목상권","1000348","한천로130길","LL","다이나믹","88","44","97","50"
"2017","2","A","골목상권","1000347","한천로124나길","LH","상권확장","79","50","97","50"
"2017","2","A","골목상권","1000346","한천로109길","LL","다이나믹","95","48","97","50"
"2017","2","A","골목상권","1000345","인수봉로79길","LH","상권확장","94","51","97","50"
"2017","2","A","골목상권","1000344","인수봉로72길","HL","상권축소","100","46","97","50"
"2017","2","A","골목상권","1000343","인수봉로56길","LL","다이나믹","91","47","97","50"
