index,2106금액시간별_1,2106금액시간별_2,2106금액시간별_3,2106금액시간별_4,2106금액시간별_5,2106금액시간별_6,2106건수시간별_1,2106건수시간별_2,2106건수시간별_3,2106건수시간별_4,2106건수시간별_5,2106건수시간별_6,2106금액_금요일,2106금액_목요일,2106금액_수요일,2106금액_월요일,2106금액_일요일,2106금액_토요일,2106금액_화요일,2106금액_가전/가구,2106금액_교육용품,2106금액_기타요식,2106금액_기타유통,2106금액_기타의료,2106금액_미용서비스,2106금액_백화점,2106금액_병원,2106금액_서비스,2106금액_숙박,2106금액_스포츠/문화/레저,2106금액_스포츠/문화/레저용품,2106금액_약국,2106금액_여행,2106금액_유아교육,2106금액_유흥,2106금액_음/식료품,2106금액_의복/의류,2106금액_인테리어,2106금액_일식/중식/양식,2106금액_자동차서비스/용품,2106금액_자동차판매,2106금액_제과/커피/패스트푸드,2106금액_주유,2106금액_패션/잡화,2106금액_편의점,2106금액_학원,2106금액_한식,2106금액_할인점/슈퍼마켓,2106금액_화장품,2106건수_가전/가구,2106건수_교육용품,2106건수_기타요식,2106건수_기타유통,2106건수_기타의료,2106건수_미용서비스,2106건수_백화점,2106건수_병원,2106건수_서비스,2106건수_숙박,2106건수_스포츠/문화/레저,2106건수_스포츠/문화/레저용품,2106건수_약국,2106건수_여행,2106건수_유아교육,2106건수_유흥,2106건수_음/식료품,2106건수_의복/의류,2106건수_인테리어,2106건수_일식/중식/양식,2106건수_자동차서비스/용품,2106건수_자동차판매,2106건수_제과/커피/패스트푸드,2106건수_주유,2106건수_패션/잡화,2106건수_편의점,2106건수_학원,2106건수_한식,2106건수_할인점/슈퍼마켓,2106건수_화장품,2016_아파트지수
1000841,15722635.999999983,32097809.000000026,234925815.0000003,198073576.00000027,28457730.000000004,6525056.000000008,40760076.35869441,47135233.5278403,193989091.86364895,169228415.05445045,48728601.54186212,15961203.653504325,89217260.00000012,76886368.0000001,65129466.00000005,49437975.00000007,52022234.00000004,66157225.00000006,116952094.00000016,6027069.999999975,112618948.0000001,22031019.99999998,0.0,0.0,7786960.000000007,0.0,0.0,7793994.999999963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175557628.00000024,36559486.00000003,14826148.999999974,11157949.999999989,5050.0000000000055,0.0,0.0,0.0,111251.99999999745,89840303.00000009,0.0,28887510.000000007,2472300.9999999623,126999.99999996272,1302217.9245031301,2362341.2729628296,16069425.358804466,0.0,0.0,5790984.642265844,0.0,0.0,1018557.2263547075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179951538.38359717,22602983.155431125,10918596.443911256,9825894.24299098,94553.56604943983,0.0,0.0,0.0,380461.0816089529,227983626.5280242,0.0,31139953.14360115,6266373.759492813,95115.27040222533,515802622.0000007
1000842,39142941.999999925,147156197.00000006,611064380.0000002,373670482.0000001,67394819.99999997,15918480.999999946,83733609.33251435,168926775.69093636,515609495.6029351,371012213.3488548,86673337.23177081,28391870.792988863,194193738.00000003,193911899.99999994,162588436.00000003,154017289.0,172030486.00000003,207541838.0000001,170063615.0000001,1921799.9999999213,0.0,42202091.0,0.0,0.0,34926757.99999991,0.0,34023017.99999996,46310865.00000001,0.0,2342659.999999987,481999.9999999376,105524861.99999994,0.0,4802063.999999963,1553999.9999999497,65083526.99999999,23269809.99999999,1378979.9999999404,0.0,57523265.999999985,0.0,0.0,0.0,38105819.99999996,233561760.0,34943768.99999992,147360940.0,379029312.00000006,0.0,654167.5647407869,0.0,24894763.78453258,0.0,0.0,30121179.33808625,0.0,53027028.93636882,1702252.870337491,0.0,1634130.5463873476,571067.9922626076,113236856.38455638,0.0,490223.0593478573,899279.0944147783,54604954.5393553,2695099.506631752,654489.6561069731,0.0,4867122.634563773,0.0,0.0,0.0,3352326.9393514334,510714673.110878,2533409.6408021264,125137649.22839092,322556627.17288417,0.0,1254347302.0000005
1000843,39495471.99999968,108132617.99999909,572310686.9999954,447706410.9999963,105021742.99999908,22148753.999999817,59875674.61493336,142452882.028896,430837683.10353214,450886812.7666771,172050831.13866135,38711801.34728923,183396566.99999848,233084190.999998,164685854.99999866,181084720.9999985,127694125.9999989,189894309.99999833,214975914.99999824,0.0,0.0,76124444.99999927,0.0,88890956.9999992,77694169.99999936,0.0,178673199.9999985,24859197.99999976,0.0,16686589.999999767,21376206.999999706,16462520.999999853,0.0,13336409.999999767,0.0,68086915.99999934,0.0,742139.9999999523,62839474.999999434,49680649.99999956,0.0,6992168.999999815,0.0,3498749.9999999446,216901432.9999982,57749199.99999941,24244966.999999743,289976286.99999756,0.0,0.0,0.0,62899565.53152896,0.0,314594.51817768795,25274621.682228815,0.0,47279842.60561448,16773563.132005893,0.0,15410647.19267567,9454931.550327891,34781822.165866695,0.0,639558.7443042572,0.0,167165857.90762478,0.0,285026.8374046505,36919803.708778545,13812591.119046008,0.0,4484338.163120084,0.0,923884.9257663476,485648456.0414025,2416141.9520801622,10334114.626963532,359996322.59507155,0.0,1294815684.9999895
1000844,41321904.999999486,593746521.9999944,4174395183.9999638,1157397396.9999897,146474368.9999986,25219143.999999262,139443045.81288192,857642375.0197475,3700744612.8480606,1157851215.090055,222297845.17324364,60575427.055957355,823709558.9999925,1214657334.9999893,974467655.9999909,946772083.9999913,349932010.9999964,665684259.999994,1163331615.9999897,97970802.99999857,1171415105.9999897,777785956.999993,0.0,105160529.99999875,19998442.99999958,0.0,0.0,64697644.99999912,0.0,187955844.99999785,605925031.9999943,0.0,0.0,0.0,7044899.999999608,153948299.99999857,1262499.9999998007,74194338.99999925,667691034.9999938,138300019.99999824,107820714.9999986,161683781.99999827,0.0,173432171.9999985,372631910.99999636,171003459.99999833,934590250.9999919,0.0,144041774.9999984,29023253.754058816,167324801.3788719,1790198592.2773712,0.0,1145241.7492320775,9496550.768465405,0.0,0.0,26807353.512584455,0.0,30967889.794432446,124724803.15635312,0.0,0.0,0.0,1229903.8247349355,4208626.644463675,145422.95281931112,58718620.719761804,586127355.321348,11329743.872718364,7445655.184348568,263621289.03962967,0.0,5820661.673933832,1760441600.5355568,4607171.92506117,1251078270.5644736,0.0,4091712.3497218373,6138554520.999947
1000845,77335982.99999762,1951440289.9999943,21362957461.999966,5262615090.99999,1170941389.9999955,39298864.99999816,879224053.3483692,2764067479.8731833,13757558151.262697,8116039759.339992,3865009698.809114,482689938.366586,6639000891.999987,5101234237.99999,6072671233.99999,5115699005.9999895,313285969.9999986,671520826.9999973,5951176913.999988,5082799.999997405,0.0,1113329284.999998,0.0,21144399.999998197,123831822.99999979,0.0,21442608557.999966,187708713.99999765,0.0,107121748.999999,116734443.99999768,43373065.999998316,0.0,2778439.999999996,26812439.999997586,2597101965.9999943,5123419.9999976605,8551080.999999298,147035026.99999887,113647488.99999928,0.0,89381603.99999891,0.0,180851319.9999974,626690442.9999967,100841596.99999753,2439287388.9999933,344835485.99999696,20716539.999998245,3927108.3851963556,0.0,4921948771.092988,0.0,2978228.531916354,231301543.69397622,0.0,807069090.9840033,494624441.30999166,0.0,548831901.530709,324412049.86042464,227132846.18036792,0.0,38584353.903997704,31936026.697955497,946718915.6315824,2602994.3537494675,42009779.33318115,638473804.63651,27188543.315009855,0.0,877877322.462359,0.0,19314793.80657201,10079849933.61155,21308161.12565549,6680233419.613647,2893654860.312915,2610190.625659518,29864589080.99995
1000846,105176228.99999893,899446574.9999946,7483556342.999963,5134927534.999974,2021780379.99999,56616680.99999966,286351747.3051032,1377483273.8726146,7705470802.064582,4623838277.170344,1569989487.7767074,138370154.81056404,2928087724.999985,2597049052.999987,2622610761.999986,2281300599.9999886,993394347.9999951,1683217353.9999907,2595843900.999986,82990702.99999931,683079328.9999952,783228257.9999949,2217599.999998816,419053324.999997,190456179.99999896,0.0,606069880.9999968,325944235.99999726,1363499.9999999932,425151079.9999964,292020133.9999971,34868753.9999989,0.0,7914399.999999888,85668799.99999931,136015862.9999984,76601180.99999829,452997966.99999654,1149413201.9999938,556484379.999996,0.0,506008892.9999963,0.0,225185728.9999981,474659717.99999666,263762465.99999726,6609382683.999967,1257933929.9999938,53031549.99999957,28451458.34876693,98005416.42889126,1583701208.4159632,339417.3621582173,2291067.194566886,61231834.95934813,0.0,381083537.1517225,182068456.5705561,170045.40465267832,164673990.2070957,101230218.09296785,119289376.79065569,0.0,1024986.5579460454,28537996.307175416,168879330.91740578,9402332.344784092,72657539.2577129,861314993.8174516,169276664.7342183,0.0,1468160238.4462192,0.0,47433239.63803717,2372546554.729804,15008106.397572316,5391535362.721875,2369819767.230929,3370602.971432232,15701503742.999922
1000847,189837495.99999645,4513748607.999979,21993518061.999897,14682397653.999931,2751435121.999986,108103962.99999547,890984334.1120764,4882805389.92581,21572225206.54007,13201350870.684181,3182794247.455819,508880856.2818325,7936032295.999959,6660920511.999969,6893556781.999968,7335042241.999965,2757057695.9999833,5222522632.999972,7433908743.999966,21139170.999995887,229947598.9999987,3254107645.9999847,0.0,428487435.9999939,1063200632.9999931,0.0,3002330139.999984,906329714.9999921,2373499.999999989,2231439527.999988,201644243.99999857,195339857.9999966,0.0,1323399.9999999937,13492284.999995787,727833284.9999962,95719239.99999623,0.0,1395096715.9999902,296797701.99999774,0.0,967830759.9999943,0.0,5513199.999996402,968530789.9999942,22004921371.999897,3786079299.999981,2370065477.9999866,69497906.99999839,10142506.836669235,349549880.8193736,5843557806.590769,0.0,11944574.3064815,415304161.8425823,0.0,1848633060.8213377,266187384.8702729,235092.75955936662,3368247519.981683,31373477.910858892,837361770.5424466,0.0,236954.88042716356,95064063.48233321,990689733.8572818,24771793.90430115,0.0,785745176.6777624,1246547468.7436733,0.0,5230494546.467314,0.0,4023112.134875339,8608858969.123182,2314639980.712846,6649637808.675047,5295168797.387023,10625261.671648052,44239040904.999794
1000848,57321232.99999938,1026682416.9999974,9534486963.999979,3563414543.999991,444776914.9999983,30619322.999999378,281464190.31837296,2081489686.1412666,7652670946.579242,3662112000.840325,832267298.2070365,147297273.9137203,2584873547.9999933,1888065443.9999948,2739474037.999993,2614921975.9999943,933246073.999997,1826592870.9999957,2070127444.9999938,54726029.99999926,234429495.99999824,470162193.99999774,0.0,112336699.99999899,38354662.99999861,0.0,343554915.999999,318038851.9999991,6848999.99999934,418263567.9999985,6469559766.999985,98081071.99999875,0.0,0.0,0.0,107852303.99999975,89488706.99999863,240194709.9999987,503324208.9999984,120257704.9999991,0.0,407213265.99999774,480496281.9999989,719210683.9999981,706837888.9999974,251110079.99999878,1664773178.9999962,802186122.9999979,0.0,7557174.408537568,646595142.4360507,1856159122.7487519,0.0,2814554.642469857,25087851.703901965,0.0,208033506.8248717,103385699.79967141,603685.4799661651,227429183.5465171,537977369.5967945,277130505.9858334,0.0,0.0,0.0,115663282.15635616,17546542.879594408,10670002.034538954,633952651.6420655,11098769.448365621,0.0,1329629168.8136525,410786550.57826364,58776436.61909646,4986789917.455138,29375525.842164226,1516987042.9091437,1643251708.4482026,0.0,14657301395.999966
1000849,308793511.99999756,1262346837.999991,9032917246.999943,5048041783.999969,909703687.9999943,48245763.99999897,182335880.20851395,1781441725.4447095,9310933389.12095,4484781476.983849,746084452.9383097,104471908.3035586,2528929877.9999843,2515202497.9999843,2562560476.9999833,2245996224.999985,1899312855.9999871,2464903159.999984,2393143738.9999843,1034244253.9999926,0.0,2336780392.999984,0.0,81279999.99999931,83364708.99999884,0.0,336813470.9999967,1705879167.9999895,0.0,547963305.999996,1133263045.999992,0.0,0.0,0.0,24646519.99999859,30944110.999999523,163753556.999998,0.0,3282948976.9999795,8150479.999998838,0.0,334882839.999997,0.0,68011346.99999833,945573632.9999939,390071545.9999966,4002064672.999975,6358079.999999912,93054721.9999981,479776326.6004381,0.0,4074257485.1849885,0.0,124824.14039072047,46279532.91710522,0.0,72679838.60974327,166510488.94498527,0.0,409538667.3831012,271309200.60821635,0.0,0.0,0.0,6405345.849812379,38175055.31374613,36467323.471785985,0.0,1824433567.4199085,4962496.730966204,0.0,1055036486.2458956,0.0,9846364.082158804,4169479138.3918886,13005790.848189428,3892691927.181516,14172945.704205442,24896027.370841816,16610048832.999897
1000850,16797439.999999784,220477976.99999923,3098713458.9999905,2043271717.9999933,324635775.9999986,7856088.999999723,86453982.83237319,806881580.3921528,3479876566.420304,1093426536.0493307,208041519.53425574,37072273.771565184,876209066.9999968,878277481.999997,872894352.9999971,791407395.9999973,662462602.9999977,728696038.9999976,901805518.9999967,47740554.99999976,0.0,366992827.9999987,0.0,0.0,33514799.99999986,0.0,75199756.99999928,211504706.99999923,0.0,71529403.99999964,204000190.999999,19743055.999999575,0.0,0.0,0.0,0.0,1088602852.9999964,27659132.99999983,815001249.9999975,94078204.99999923,203599.99999999933,77534343.99999928,0.0,72882334.99999924,238664378.999999,213271324.9999992,2016340453.9999933,37289282.99999975,0.0,22796114.84834826,0.0,965879230.7596803,0.0,0.0,33009219.48794142,0.0,11283708.852173066,173280989.7347965,0.0,17252452.995078824,46557640.40348003,546431.7946166882,0.0,0.0,0.0,0.0,273210511.97528267,19656106.65142504,841200871.9028269,20032361.921305384,182742.30187903694,147322607.31287098,0.0,10015283.405142615,1410489815.142608,31279091.48645823,1493959964.4368553,193797313.58720866,0.0,5711752458.999982
1000851,40470210.9999996,759925693.9999975,3774846710.999988,1088095748.9999964,177811489.99999902,37103242.99999945,204401590.96145865,891783023.548648,2926034936.6139708,1345269044.082081,404835031.5739104,105929471.21991162,1055148477.9999967,1074160877.9999964,897870173.9999971,1015307050.9999967,341562197.99999857,429692871.9999984,1064511446.9999968,195366236.999999,222199.99999999933,247784429.99999887,0.0,119053196.99999921,28546249.99999935,0.0,23142797.99999992,75124779.99999954,0.0,710796841.9999973,233641836.99999925,0.0,0.0,0.0,7534549.999999665,15146493.999999667,15111519.999999436,1983068106.9999938,247719516.99999893,725784834.9999973,0.0,47463689.99999932,0.0,0.0,309797054.99999857,100515589.99999961,780626520.9999971,0.0,11806647.999999598,145673846.80649698,202231.90294139113,1358212686.7887895,0.0,2365512.575593237,21877086.8469072,0.0,25944150.62170462,40578532.128814004,0.0,631290311.8955519,88365730.56425767,0.0,0.0,0.0,5686120.375969799,76411222.11553188,407267.0203789995,81971598.29838577,207146338.41247398,212033542.65702227,0.0,314418148.9168627,0.0,0.0,1811876110.7539961,7917479.114958333,844861217.4741366,0.0,1013962.729203091,5878253097.999982
1000852,234024821.99999902,2446774421.99999,9174804936.999964,4290102767.999984,1564431280.999993,118011824.99999805,571939780.0517582,2652534505.093159,9131637192.638102,3942803680.933318,1307382793.7503748,221852102.53321978,3440645472.999986,2510785811.99999,2918585589.9999886,2524693097.9999905,1667207044.9999924,1938600561.9999917,2827632474.9999886,228469007.99999803,793222681.9999962,2359722196.9999905,0.0,2307902895.99999,32785184.999998495,0.0,253637449.99999866,569332820.9999965,0.0,845335454.9999956,1122621916.9999957,40817950.99999946,0.0,0.0,42521669.9999986,59936661.99999899,402564126.9999968,962053754.9999954,1799588280.9999924,517112436.99999696,2978909.9999993932,250549142.99999797,1887396825.9999914,3501489.999999833,528780204.999998,47614724.99999849,2539545476.9999895,107086507.99999794,123072276.99999927,14991561.274143396,151180235.47887424,6272927047.754793,0.0,82323803.25409238,21569936.846577305,0.0,75780795.29226038,1204786583.6421442,0.0,219640242.92044693,307480778.339955,99604417.79544619,0.0,0.0,7585276.069122296,72889570.01145409,49150829.77371967,163362378.29326144,841449584.1022639,97623216.51271379,1871407.9176362224,815731180.3040048,1005614038.295158,938318.0865591349,2366144509.3619914,3902738.9440947883,3772293354.7643538,170384848.03711322,8923401.927732872,17828150054.99993
1000853,60699459.999999344,367327943.9999972,1592296518.999988,993241808.9999927,207716656.99999848,31283021.999999594,142342722.4154017,425860527.46257424,1410308346.0819383,862975901.0926821,325837616.9086532,85240297.03872488,531137280.9999959,458131241.99999666,530626926.999996,504608938.9999963,259154012.99999788,456775630.9999966,512131377.9999962,76736957.99999939,2604156.9999996563,239014110.9999982,0.0,58652373.99999944,61039244.99999931,0.0,16886898.99999974,46440718.99999959,0.0,50983024.99999946,301485334.9999977,0.0,0.0,0.0,10701337.999999708,177456856.9999985,39677429.999999635,331416533.99999756,20031326.999999713,182921020.99999866,32509229.99999967,97886699.99999914,0.0,21018899.999999546,405091129.9999967,580951266.9999958,462878168.99999636,2580719.9999998356,33601964.99999958,9824681.895116298,6099210.9200644465,521261710.5976392,0.0,7342907.181078305,30015515.94770109,0.0,17513300.337073784,17739309.073873926,0.0,14807245.442540286,49507581.11423381,0.0,0.0,0.0,1205884.0918546275,134540883.5355108,1097201.114215971,87403369.18414322,34609370.39617407,24227661.23196586,3162393.758894051,270979721.89324427,0.0,9274568.851241922,1528863324.8448424,33868251.880664095,444758401.3994856,438837.23177877266,4024079.076636045,3252565410.999976
