DATE,WEEK,REGION,USE_FREQ,INDEX_FREQ_MINMAX,MA_INDEX_FREQ_MINMAX,BUZZ_FREQ,INDEX_BUZZ_FREQ_MINMAX,MA_INDEX_BUZZ_FREQ_MINMAX,TRACTION_A,TRACTION_B,TRACTION_C,INDEX_TRACTION_A_MINMAX,INDEX_TRACTION_B_MINMAX,INDEX_TRACTION_C_MINMAX,MA_INDEX_TRACTION_A_MINMAX,MA_INDEX_TRACTION_B_MINMAX,MA_INDEX_TRACTION_C_MINMAX,ATTRACTION_A,ATTRACTION_B,ATTRACTION_C,ATTRACTION_A_MINMAX,ATTRACTION_B_MINMAX,ATTRACTION_C_MINMAX,MA_ATTRACTION_A_MINMAX,MA_ATTRACTION_B_MINMAX,MA_ATTRACTION_C_MINMAX,AVG_ATTRACTION,AVG_ATTRACTION_MINMAX,MA_AVG_ATTRACTION_MINMAX,INDEX,MA_INDEX,UNIT_PRICE
2018년 6월 4주,78,서대문구,1.17,28.87,34.08,0.5,9.07,9.18,0.56,0.49,0.36,28.16,41.83,38.04,9.22,6.66,7.03,0.06,-0.01,-0.14,10,7.69,6.45,43.86,43.1,37.81,-0.03,36.01,41.59,0.55,17.65,6985
2018년 7월 1주,79,서대문구,1.09,27.44,32.06,0.49,9.19,8.81,0.5,0.32,0.39,41.25,22.15,13.59,9.61,5.89,6.43,0.01,-0.17,-0.1,8.96,4.53,7.5,43.62,35.14,25.96,-0.09,25.66,34.91,0.5,17.02,7678
2018년 7월 2주,80,서대문구,1.18,30.25,30,0.63,12,9.72,0.61,0.6,0.59,28.97,39.88,25.4,9.67,7.11,7.04,-0.02,-0.03,-0.04,11.79,10,9.86,35.33,37.06,22.35,-0.03,31.42,31.58,0.59,17.3,7488
2018년 7월 3주,81,서대문구,1.08,26.51,28.27,0.63,12.64,10.73,0.73,0.73,0.63,50,48.64,34.45,11.15,8.67,9.43,0.1,0.1,0,13.83,12.48,13.89,37.09,38.12,27.87,0.07,44.36,34.36,0.59,18.14,6240
2018년 7월 4주,82,서대문구,1.22,28.21,28.1,0.49,9.5,10.83,0.47,0.69,0.47,60.15,51.58,38.33,10.91,9.51,9.73,-0.02,0.2,-0.02,9.06,11.02,7.67,45.09,40.56,27.94,0.05,50.02,37.86,0.59,18.77,7753
2018년 7월 5주,83,서대문구,1.06,24.36,27.33,0.59,11.04,11.3,0.66,0.77,0.53,38.21,41.99,25.76,11.61,11.46,10.4,0.07,0.18,-0.06,11.75,12.36,10.19,44.33,45.52,30.99,0.06,35.32,40.28,0.57,19.34,8632
2018년 8월 1주,84,서대문구,1.1,26.27,26.34,0.5,9.85,10.76,0.56,0.25,0.24,27.35,26.06,25.83,11.42,10.05,9,0.06,-0.25,-0.26,11.02,4.33,4.24,43.93,42.07,31.09,-0.15,26.41,39.03,0.48,18.28,7287
2018년 8월 2주,85,서대문구,1.02,24.27,25.78,0.4,7.97,9.59,0.54,0.23,0.32,36.88,20.28,37.06,10.23,7.68,6.95,0.14,-0.17,-0.08,9.09,3.03,5.7,40.65,34.98,31.75,-0.04,31.41,35.79,0.46,16.44,7076
2018년 8월 3주,86,서대문구,1.09,26.01,25.23,0.58,11.58,10.11,0.63,0.67,0.42,44.72,38.92,40,10.46,7.81,7.08,0.05,0.09,-0.16,9.97,11.52,8.2,36.79,31.81,32.16,-0.01,41.21,33.59,0.55,15.98,7683
2018년 8월 4주,87,서대문구,1.08,25.21,25.44,0.52,10.11,9.88,0.51,0.41,0.3,48.44,41.1,41.46,9.78,6.49,5.73,-0.01,-0.11,-0.22,9.04,7.07,4.77,39.35,31.59,36.09,-0.11,43.67,35.67,0.5,15.42,7313
2018년 9월 1주,88,서대문구,1.28,34.07,27.39,0.58,11.09,10.19,0.75,0.62,0.32,41.13,51.9,15,10.78,8.04,6,0.17,0.04,-0.26,15,10.54,5.32,42.79,38.05,33.38,-0.02,36.01,38.07,0.61,16.71,7499
2018년 9월 2주,89,서대문구,1.24,32.4,29.42,0.51,9.34,10.53,0.56,0.48,0.44,31.43,32.13,38.68,10.92,9.04,6.44,0.05,-0.03,-0.07,9.67,7.03,7.47,41.43,41.01,33.79,-0.02,34.08,38.74,0.58,17.78,6248
2018년 9월 3주,90,서대문구,1.16,29.14,30.21,0.62,12.63,10.79,0.66,0.7,0.53,41.88,49.1,50,11.65,9.12,6.87,0.04,0.08,-0.09,12.89,11.84,9.93,40.72,43.56,36.29,0.01,46.99,40.19,0.6,18.55,6481
2018년 9월 4주,91,서대문구,1.08,31.47,31.77,0.51,9.98,10.76,0.53,0.57,0.41,68.91,55.41,61.86,12.01,9.83,7.67,0.02,0.06,-0.1,10.49,9.93,7.96,45.84,47.13,41.39,-0.01,62.06,44.78,0.53,19.18,7564
2018년 10월 1주,92,서대문구,1.17,34.48,31.87,0.51,9.45,10.35,0.4,0.38,0.21,43.03,25.39,14.38,9.86,8.57,7,-0.11,-0.13,-0.3,6.39,5.47,2.63,46.31,40.51,41.23,-0.18,27.6,42.68,0.5,17.74,7130
2018년 10월 2주,93,서대문구,1.28,34.14,32.31,0.56,9.96,10.51,0.64,0.65,0.44,67.29,54.55,22.92,10.11,9.35,6.82,0.08,0.09,-0.12,10.68,10.17,6.75,55.28,46.11,37.29,0.02,48.25,46.22,0.62,18.16,7341
2018년 10월 3주,94,서대문구,1.3,33.43,33.38,0.5,9.52,9.73,0.49,0.69,0.47,44.14,61.21,29.27,8.89,9.19,6.23,-0.01,0.19,-0.03,7.99,11.19,7.59,55.84,49.14,32.11,0.05,44.88,45.7,0.62,17.96,7003
2018년 10월 4주,95,서대문구,1.2,30.56,33.15,0.58,11.43,10.09,0.56,0.47,0.39,42.86,31.93,23.24,9.13,9.02,6.33,-0.02,-0.11,-0.19,11.45,9.27,8.37,49.33,43.27,22.45,-0.11,32.68,38.35,0.56,18.4,6995
2018년 10월 5주,96,서대문구,1.27,32.74,32.72,0.52,9.98,10.22,0.56,0.38,0.56,43.75,40.61,58.54,9.74,9.25,8.15,0.04,-0.14,0.04,8.85,6.37,9.89,49.51,47.07,33.49,-0.02,47.63,43.36,0.59,19.27,6925
2018년 11월 1주,97,서대문구,1.33,34.64,32.84,0.5,8.62,9.89,0.52,0.56,0.39,44.3,37.24,27.38,8.74,8.63,8.06,0.02,0.06,-0.11,6.67,7.69,6.38,43.76,42.75,34.61,-0.01,36.31,40.37,0.61,18.95,7849
2018년 11월 2주,98,서대문구,1.39,36.12,33.52,0.51,9.94,9.99,0.73,0.54,0.38,70.97,33.19,22.79,10.11,7.74,7.58,0.22,0.03,-0.13,13.48,7.63,5.68,50.47,35.74,32.99,0.04,42.32,39.73,0.65,19.22,7688
2018년 11월 3주,99,서대문구,1.11,26.24,32.44,0.62,12.16,10.17,0.62,0.54,0.35,37.93,46.32,20,9.9,8.04,6.92,0,-0.08,-0.27,10.59,10.47,5.74,49.24,39.34,32.18,-0.12,34.75,40.25,0.54,18.48,7609
2018년 11월 4주,100,서대문구,1.19,29.46,31.62,0.6,11.13,10.46,0.76,0.58,0.47,58.02,53.73,20.81,11.1,8.84,6.33,0.16,-0.02,-0.13,13.66,9.59,7.53,52.8,42.62,22.75,0,44.19,39.39,0.6,18.59,7365
2018년 12월 1주,101,서대문구,1.23,30.72,30.64,0.49,9.11,10.58,0.49,0.62,0.43,60.34,62.26,22.76,11.77,9.52,6.77,0,0.13,-0.06,9.36,10.41,8.14,56.81,48.87,21.59,0.02,48.46,42.43,0.58,18.82,8234
2018년 12월 2주,102,서대문구,1.28,32.84,29.82,0.64,12.32,11.18,0.69,0.8,0.42,52.54,64.57,16.48,11.61,10.96,7.24,0.05,0.16,-0.22,12.81,13.36,7.56,52.21,56.72,20.01,0,44.53,42.98,0.64,18.79,8103
2018년 12월 3주,103,서대문구,1.12,27.51,30.13,0.55,9.8,10.59,0.63,0.47,0.53,41.09,26.36,18.12,11.51,9.89,7.78,0.08,-0.08,-0.02,10.22,6.2,7.91,53,51.73,19.54,-0.01,28.52,41.42,0.55,18.62,8303
2018년 12월 4주,104,서대문구,1.18,29.59,30.17,0.57,11.11,10.58,0.48,0.7,0.56,22.43,39.14,52.13,10.25,9.95,8.55,-0.09,0.13,-0.01,8.6,9.84,10.6,44.1,48.08,27.37,0.01,37.9,39.85,0.59,18.67,10379
2018년 12월 5주,105,서대문구,1.1,27.58,29.38,0.59,10.79,11,0.71,0.28,0.4,61.06,31.07,0,11.26,8.14,8.41,0.12,-0.31,-0.19,13.4,3.17,7.58,44.28,40.28,21.68,-0.13,30.71,35.42,0.52,17.86,9151
2019년 1월 1주,106,서대문구,1.06,23.98,27.16,0.62,11.54,10.81,0.64,0.65,0.43,40.74,33.64,13.94,10.8,7.22,8.08,0.02,0.03,-0.19,10.96,9.69,6.23,41.33,32.55,21.05,-0.05,29.44,31.64,0.54,16.75,7922
2019년 1월 2주,107,서대문구,1.09,24.66,26.45,0.44,8.25,10.42,0.62,0.53,0.5,68.57,44.12,60.92,11.2,7.61,8.46,0.18,0.09,0.06,11.82,7.73,9.45,48.2,36.99,31.75,0.11,57.87,38.98,0.55,17.17,8059
2019년 1월 3주,108,서대문구,1.07,24.93,25.29,0.58,11.02,10.4,0.75,0.59,0.44,52,37.79,38.55,12.52,7.44,7.99,0.17,0.01,-0.14,13.88,9.19,8.7,55.59,36.65,28.35,0.01,42.78,40.2,0.55,16.96,8517
2019년 1월 4주,109,서대문구,1.01,22.62,24.05,0.65,11.98,10.7,0.6,0.58,0.56,50.71,45.51,35,11.99,9.08,8.35,-0.05,-0.07,-0.09,11.3,9.72,9.02,53,40.26,37.1,-0.07,43.74,43.46,0.53,17.1,8326
2019년 2월 1주,110,서대문구,1.02,25.08,24.32,0.53,10.55,10.45,0.62,0.47,0.58,54.76,22.22,42.71,12.25,8.6,9.41,0.09,-0.06,0.05,11.99,7.74,10.47,56.51,37.41,44.3,0.03,39.9,46.07,0.53,17.24,9715
2019년 2월 2주,111,서대문구,0.91,19.68,23.08,0.57,10.39,10.99,0.6,0.6,0.61,42,36.84,41.84,11.92,8.88,9.5,0.03,0.03,0.04,10.52,8.85,9.82,49.87,35.59,39.53,0.03,40.23,41.66,0.5,16.5,8924
2019년 2월 3주,112,서대문구,1.04,25.15,23.13,0.56,10.55,10.87,0.53,0.88,0.63,31.9,70.77,45.13,10.59,10.58,10.12,-0.03,0.32,0.07,8.55,16,11.15,44.84,43.83,41.17,0.12,49.27,43.28,0.57,16.68,8460
2019년 2월 4주,113,서대문구,0.98,23.84,23.44,0.58,11.78,10.82,0.61,0.76,0.46,47.62,63.64,36.45,10.76,11.46,9.87,0.03,0.18,-0.12,11.98,13.24,8.05,44.07,48.37,41.53,0.03,49.23,44.66,0.53,16.97,9076
2019년 3월 1주,114,서대문구,1.23,30,24.67,0.65,13.29,11.5,0.7,0.72,0.61,32.18,53.97,36.36,11.26,12.52,10.17,0.05,0.07,-0.04,13.97,11.99,11.66,38.42,56.3,39.95,0.03,40.84,44.89,0.64,18.16,7776
2019년 3월 2주,115,서대문구,1.14,26.61,26.4,0.59,10.53,11.54,0.52,0.71,0.39,26.55,58.87,42.5,10.82,13.49,9.38,-0.07,0.12,-0.2,8.77,12.73,6.67,34.56,61.81,40.11,-0.05,42.64,45.5,0.56,18.94,8106
2019년 3월 3주,116,서대문구,1.04,25.89,26.58,0.52,10.38,11.5,0.41,0.43,0.43,18.97,26.62,65.65,10.62,11.26,8.77,-0.11,-0.09,-0.09,7.74,7.08,8.7,31.33,50.77,45.24,-0.1,37.08,42.45,0.49,18.2,7173
2019년 3월 4주,117,서대문구,1.19,29.85,28.09,0.57,11.76,11.49,0.52,0.46,0.4,47.3,26.88,25,10.31,9.85,8.57,-0.05,-0.11,-0.17,10.76,7.61,7.25,31.25,41.58,42.38,-0.11,33.06,38.4,0.55,18.33,7543
2019년 4월 1주,118,서대문구,1.16,28.12,27.62,0.49,9.98,10.66,0.67,0.5,0.4,64.71,32.23,43.1,10.07,8.64,7.39,0.18,0.01,-0.09,13.01,7.16,6.94,39.38,36.15,44.06,0.03,46.68,39.86,0.56,17.4,7786
2019년 4월 2주,119,서대문구,1.08,26.85,27.68,0.58,10.96,10.77,0.61,0.57,0.68,54.05,25.91,54.85,10.89,7.77,8.4,0.03,-0.01,0.1,12.05,9.23,10.73,46.26,27.91,47.15,0.04,44.94,40.44,0.57,17.64,8452
2019년 4월 3주,120,서대문구,1.09,27.9,28.18,0.47,9.53,10.56,0.39,0.29,0.46,39.8,18.75,53.04,10.56,7.24,8.45,-0.08,-0.18,-0.01,6.41,4.95,8.88,51.46,25.94,44,-0.09,37.2,40.47,0.49,17.81,7572
2019년 4월 4주,121,서대문구,1.19,30.22,28.27,0.51,10.33,10.2,0.57,0.42,0.39,53.99,47.62,22.45,10.66,7.41,8.41,0.06,-0.09,-0.12,11.16,8.3,7.1,53.14,31.13,43.36,-0.05,41.35,42.54,0.55,18,8280
2019년 4월 5주,122,서대문구,1.09,28.53,28.37,0.49,9.93,10.19,0.54,0.53,0.47,34.33,38.16,26.88,10.09,7.84,8.84,0.05,0.04,-0.02,10.75,8.89,8.64,45.54,32.61,39.31,0.02,33.12,39.15,0.53,18.19,7981
2019년 5월 1주,123,서대문구,1.05,26.33,28.24,0.55,13.66,10.86,0.4,0.42,0.26,27.82,32.59,27.13,8.99,8.04,7.84,-0.15,-0.13,-0.29,7.64,10.02,6.74,38.98,34.28,32.38,-0.19,29.18,35.21,0.47,17.57,7763
2019년 5월 2주,124,서대문구,1.09,27.81,28.22,0.57,12.06,11.5,0.69,0.46,0.49,44.64,28.95,28.75,10.43,9.25,8.14,0.12,-0.11,-0.08,12.15,9.79,10.1,40.19,36.83,26.3,-0.02,34.11,34.44,0.55,18.15,7651
2019년 5월 3주,125,서대문구,1.14,28.09,27.69,0.56,10.76,11.6,0.72,0.37,0.61,43.97,18.97,35.56,11.31,8.81,9.28,0.16,-0.19,0.05,14.7,6.55,11.63,37.69,29.67,29.58,0.01,32.83,32.31,0.57,18.39,7135
2019년 5월 4주,126,서대문구,1.23,30.03,28.06,0.58,12.33,12.2,0.7,0.68,0.37,43.8,28.98,24.35,11.97,9.3,8.71,0.12,0.1,-0.21,13.39,10.86,6.36,40.06,27.37,28.95,0,32.38,32.12,0.6,18.92,7662
2019년 6월 1주,127,서대문구,1.19,30.5,29.11,0.54,10.74,11.47,0.52,0.53,0.53,56.25,52.59,30.69,12.43,8.93,9.36,-0.02,-0.01,-0.01,9.47,8.51,9.35,47.16,32.37,29.84,-0.01,46.51,36.46,0.57,19.41,7133
2019년 6월 2주,128,서대문구,1.14,29.32,29.48,0.48,11.33,11.29,0.42,0.34,0.44,51.87,26.15,40.11,11.43,8.12,9.07,-0.06,-0.14,-0.04,8.16,6.55,8.96,48.97,31.67,32.68,-0.08,39.38,37.77,0.51,19.38,7557
2019년 6월 3주,129,서대문구,1.03,24.35,28.55,0.58,11.61,11.5,0.38,0.58,0.52,20.59,27.04,23.04,9.25,8.68,8.2,-0.2,0,-0.06,5.98,8.79,8.12,43.13,33.69,29.55,-0.09,23.56,35.46,0.51,17.99,7101
2019년 6월 4주,130,서대문구,1.07,25,27.29,0.57,10.84,11.13,0.49,0.49,0.58,33.33,40.27,22.31,8.27,7.94,8.85,-0.08,-0.08,0.01,9.47,7.9,8.98,40.51,36.51,29.04,-0.05,31.97,35.35,0.53,16.96,7786
2019년 7월 1주,131,서대문구,1.04,23.14,25.45,0.56,10.72,11.12,0.53,0.52,0.62,53.04,25,31.09,8.49,7.93,9.32,-0.03,-0.04,0.06,10.35,8.47,11.23,39.71,29.61,29.14,0,36.38,32.82,0.53,16.61,7083
2019년 7월 2주,132,서대문구,1.19,27.01,24.87,0.51,10.73,10.97,0.55,0.61,0.51,57,33.8,25.43,9.09,8.86,9,0.04,0.1,0,10.54,10.29,7.69,40.99,31.53,25.47,0.05,38.74,32.66,0.58,16.62,7768
2019년 7월 3주,133,서대문구,1.06,24.18,24.83,0.54,11.26,10.89,0.45,0.53,0.33,18.18,26.67,26.85,9.76,8.86,8.58,-0.09,-0.01,-0.21,8.68,8.79,6.44,40.39,31.43,26.42,-0.1,23.9,32.75,0.5,17.04,8315
2019년 7월 4주,134,서대문구,1.05,22.66,24.25,0.6,11.82,11.13,0.45,0.36,0.51,3.08,25.42,30.7,9.47,8.62,8.83,-0.15,-0.24,-0.09,8.3,6.94,9.96,32.82,27.72,28.52,-0.16,19.73,29.69,0.5,16.74,7492
2019년 7월 5주,135,서대문구,0.94,20.8,23.66,0.44,9.15,10.74,0.39,0.51,0.37,34.65,26.52,34.22,8.38,8.49,7.67,-0.05,0.07,-0.07,6,7.95,6.59,28.23,28.1,29.3,-0.02,31.8,28.54,0.45,15.63,8984
2019년 8월 1주,136,서대문구,0.91,19.78,21.85,0.5,10.39,10.65,0.68,0.53,0.37,70.11,34.41,28.81,9.41,8.15,7.52,0.18,0.03,-0.13,14.67,8.93,7.09,31.5,28.25,30.15,0.03,44.45,29.97,0.48,14.71,8412
2019년 8월 2주,137,서대문구,0.96,21.39,21.16,0.57,12.5,10.96,0.54,0.58,0.7,46.2,55.77,66,9.85,8.85,9.89,-0.03,0.01,0.13,10.43,11.6,15.91,38.51,35.53,39.93,0.04,55.99,37.99,0.52,14.95,8449
2019년 8월 3주,138,서대문구,0.97,22.22,21.05,0.44,9.44,10.37,0.5,0.36,0.25,33.93,27.01,22.67,10.2,8.88,8.56,0.06,-0.08,-0.19,9.71,7.06,4.64,46.22,35.93,37.93,-0.07,27.87,40.03,0.45,14.67,7374
2019년 8월 4주,139,서대문구,0.95,21.17,21.14,0.6,12.35,11.17,0.51,0.57,0.32,36.21,34.62,8.97,11.53,10.01,8.36,-0.09,-0.03,-0.28,11.29,12.44,5.79,46.61,37.95,31.61,-0.13,26.6,38.73,0.47,15.34,7700
2019년 9월 1주,140,서대문구,1.07,23.55,22.08,0.53,12.5,11.7,0.42,0.53,0.38,44.35,57.35,25.32,10.03,10.47,8.64,-0.11,0,-0.15,8.68,10.78,8.24,40.17,43.69,30.74,-0.09,42.34,38.2,0.5,15.74,8048
2019년 9월 2주,141,서대문구,0.95,21.63,22.14,0.53,11.35,11.41,0.7,0.59,0.57,53.79,55.69,46.26,10.71,10.29,7.12,0.17,0.06,0.04,13.15,10.87,9.8,42.07,43.67,25.81,0.09,51.91,37.18,0.52,15.48,7430
2019년 9월 3주,142,서대문구,1.09,25.35,22.92,0.48,11,11.8,0.38,0.59,0.29,24.64,44.31,27.15,10.19,11.05,6.94,-0.1,0.11,-0.19,7.63,10.12,3.95,39.75,47.99,26.93,-0.06,32.03,38.22,0.5,15.81,7625
2019년 9월 4주,143,서대문구,0.99,22.16,23.17,0.54,10.93,11.44,0.72,0.51,0.52,66.04,47.86,41.58,11.21,10.33,8.08,0.18,-0.03,-0.02,15.38,9.57,10.34,47.2,51.3,35.08,0.04,51.83,44.53,0.52,16.19,6980
2019년 9월 5주,144,서대문구,1.06,23.78,23.23,0.5,11.34,11.15,0.61,0.62,0.41,55.75,38.04,24.39,12.19,10.49,8.13,0.11,0.12,-0.09,12.61,11.41,8.44,50.05,46.47,34.85,0.05,39.4,43.79,0.54,16.64,7989
2019년 10월 1주,145,서대문구,1.04,25,24.07,0.62,13.49,11.69,0.61,0.7,0.74,56.21,50.25,69.49,12.4,10.95,9.27,-0.01,0.08,0.12,13.97,12.7,14.35,50.66,45.11,40.65,0.06,58.65,45.48,0.57,17.63,8093
2019년 10월 2주,146,서대문구,1.04,24.56,23.87,0.63,15.76,12.88,0.7,0.59,0.67,49.48,33.85,65.85,14.44,12.16,12.33,0.07,-0.04,0.04,15.8,14.97,16.2,56.87,42.5,50.33,0.02,49.73,49.9,0.56,18.46,7257
2019년 10월 3주,147,서대문구,1.07,25.49,24.71,0.45,8.97,12.39,0.33,0.4,0.43,20.42,34.27,54.72,11.87,11.53,11.75,-0.12,-0.05,-0.02,5.08,7.06,8.01,45.46,39.1,53.61,-0.06,36.47,46.06,0.49,17.86,7163
2019년 10월 4주,148,서대문구,0.99,21,24.01,0.49,10.2,12.1,0.59,0.5,0.38,55.17,31.3,28.37,11.42,10.76,11.41,0.1,0.01,-0.11,10.81,8.3,7.1,45.32,37.42,54.61,0,38.28,45.78,0.49,17.22,7555
2019년 11월 1주,149,서대문구,1.12,24.87,23.98,0.51,11,11.48,0.66,0.77,0.46,52.03,47.67,33.67,11.39,11.18,9.81,0.15,0.26,-0.05,13.85,14.4,7.95,44.27,36.77,45.65,0.12,44.46,42.24,0.58,17.4,9374
2019년 11월 2주,150,서대문구,1.08,24.8,24.04,0.67,15.68,11.46,0.66,0.76,0.86,56.58,56.32,50.53,11.07,11.66,10.17,-0.01,0.09,0.19,14.54,16.89,17.62,46.05,42.39,41.82,0.09,54.48,43.42,0.61,18.18,8100
2019년 11월 3주,151,서대문구,1.16,26.83,24.37,0.58,12.24,12.28,0.53,0.42,0.51,50.94,32.95,22.34,12.39,11.69,10.7,-0.05,-0.16,-0.07,10.37,7.17,10.12,53.68,42.06,33.73,-0.09,35.41,43.16,0.55,18.88,7949
2019년 11월 4주,152,서대문구,1.12,25.93,25.61,0.47,8.83,11.94,0.6,0.33,0.4,50.6,38.94,22.97,12.65,10.96,10.86,0.13,-0.14,-0.07,11.82,5.39,7.77,52.54,43.97,32.38,-0.03,37.51,42.96,0.52,19.16,7368
2019년 12월 1주,153,서대문구,1.18,28.42,26.49,0.6,12.8,12.39,0.47,0.93,0.47,12.2,42.15,15.44,11.54,11.09,11.01,-0.13,0.33,-0.13,9.44,14.92,8.52,42.58,42.59,27.82,0.02,23.26,37.66,0.6,19.06,9201
2019년 12월 2주,154,서대문구,1.14,27.07,27.06,0.56,10.76,11.16,0.51,0.63,0.43,30.65,39.52,42.03,10.31,10.14,8.47,-0.05,0.07,-0.13,9.61,13.09,7.48,36.1,38.39,25.7,-0.04,37.4,33.39,0.55,18.43,7700
2019년 12월 3주,155,서대문구,1.04,22.58,26,0.6,12.62,11.25,0.65,0.43,0.47,71.79,27.95,17.46,11.3,10.22,8.46,0.05,-0.17,-0.13,14.32,7.47,10.09,41.31,37.14,24.48,-0.08,39.07,34.31,0.52,18.3,8595
2019년 12월 4주,156,서대문구,1.01,23.36,25.36,0.63,14.46,12.66,0.82,0.64,0.48,67.24,37.89,23.53,12.86,11.78,9.28,0.19,0.01,-0.15,18.08,11.65,11.03,45.47,36.88,24.62,0.02,42.89,35.66,0.55,18.75,10495
2017년 1월 1주,1,서초구,1.87,55.85,55.85,0.82,15.55,15.55,1.35,0.72,0.88,64.26,28.48,45.24,20.27,12.86,14.43,0.53,-0.1,0.06,20.27,12.86,14.43,64.26,28.48,45.24,0.16,45.99,45.99,0.95,29.16,8399
2017년 1월 2주,2,서초구,2.1,58.31,57.08,0.96,18.02,16.78,1.22,1,0.94,67.54,36.06,32.32,20.64,14.74,16.55,0.26,0.04,-0.02,21.02,16.61,18.66,65.9,32.27,38.78,0.09,45.31,45.65,1.05,31.56,8127
2017년 1월 3주,3,서초구,2,57.37,57.18,0.77,14.72,16.1,1.04,0.62,0.69,85.92,28.27,28.26,20.01,12.75,15.02,0.27,-0.15,-0.08,18.75,8.77,11.96,72.57,30.94,35.27,0.01,47.48,46.26,0.93,31.06,9035
2017년 1월 4주,4,서초구,2.09,60.12,57.91,1.17,22.59,17.72,1.32,1.4,0.93,46.28,58.16,0,20.3,15.24,15.73,0.15,0.23,-0.24,21.15,22.73,17.85,66,37.74,26.46,0.05,34.81,43.4,1.1,32.42,8009
2017년 1월 5주,5,서초구,1.81,56.29,58.02,0.84,14.99,17.58,0.78,0.72,0.65,35.96,23.38,36.64,18.17,15.2,14.95,-0.06,-0.12,-0.19,11.77,12.7,11.31,58.92,36.47,24.3,-0.12,31.99,39.9,0.84,32.11,8832
2017년 2월 1주,6,서초구,1.86,53.23,56.75,1.08,21.31,18.4,0.88,1.13,1.74,29.24,30.56,87.13,16.63,15.93,18.05,-0.2,0.05,0.66,14.84,19.52,31.09,49.35,35.09,38.01,0.17,48.97,40.81,1.04,32.31,9002
2017년 2월 2주,7,서초구,1.91,50.15,54.95,0.98,18.89,19.44,1.12,0.82,0.95,54.95,38.19,27.36,16.59,17.2,19.08,0.14,-0.16,-0.03,18.6,13.86,16.09,41.61,37.57,37.78,-0.02,40.16,38.98,0.96,31.9,9238
2017년 2월 3주,8,서초구,1.89,53,53.17,0.85,16.74,17.98,1.03,0.66,0.86,62.31,45.22,51.02,15.95,14.11,18.53,0.18,-0.19,0.01,18.58,10.36,15.63,45.61,34.34,50.54,0,52.85,43.49,0.91,30.44,8715
2017년 2월 4주,9,서초구,1.9,56.36,53.18,1,19.63,19.14,0.86,0.77,1.1,41.67,27.66,61.7,16.65,13.74,20.69,-0.14,-0.23,0.1,14.59,11.23,19.96,47.04,35.41,56.8,-0.09,43.68,46.42,0.94,31.14,8948
2017년 3월 1주,10,서초구,1.88,55.88,53.85,0.85,17.17,18.11,0.9,0.77,0.97,63.83,25.9,32.58,17.42,12.15,17.55,0.05,-0.08,0.12,17.92,13.14,18.51,55.69,34.24,43.17,0.03,40.77,44.36,0.92,30.98,8318
2017년 3월 2주,11,서초구,1.81,55.02,55.07,0.82,17.1,17.66,0.9,0.45,0.35,46.21,4.3,0,16.86,10.54,15.17,0.08,-0.37,-0.47,16.33,7.43,6.57,53.5,25.77,36.33,-0.25,16.84,38.54,0.79,30.29,8225
2017년 3월 3주,12,서초구,1.82,52.92,55.04,0.88,17.32,17.81,0.8,0.73,0.72,36.22,28.09,17.29,15.68,11.23,14.49,-0.08,-0.15,-0.16,13.87,13.11,12.9,46.98,21.49,27.89,-0.13,27.2,32.12,0.86,29.69,8047
2017년 3월 4주,13,서초구,1.71,49.5,53.33,0.96,19.96,17.89,0.57,0.87,0.87,0.63,37.59,14.18,14.33,12.07,14.08,-0.39,-0.09,-0.09,9.19,14.6,18.35,36.72,23.97,16.01,-0.19,17.47,25.57,0.83,29.06,8185
