상권_코드,리뷰_수,평균_별점,사장님_댓글_비율,맛있다_비율,친절_비율,분위기_비율,싸다_비율,비싸다_비율,F_유저_언급량,F_버즈_언급량,F_관람환경_매력도,F_먹거리_매력도,F_취향_매력도,F_맛_매력도,F_입소문_매력도,F_포토제닉_매력도,F_제품_단가,D_유저_언급량,D_버즈_언급량,D_관람환경_매력도,D_먹거리_매력도,D_취향_매력도,D_맛_매력도,D_입소문_매력도,D_포토제닉_매력도,D_제품_단가
1000250,261.0,4.5727969348659006,0.0,0.981246683358281,1.0514861746580397,1.0920389622164635,0.6249074869566146,0.921631594424984,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000251,389.0,4.523136246786632,0.20822622107969152,1.0185523142356094,0.7803211843016137,0.5373168569877406,2.264124966880855,1.0993240612164332,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000252,2844.0,4.409282700421941,0.018635724331926864,0.9853126995860811,0.5745966595980858,0.5061047658753198,0.951995139939602,0.6146154999952266,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000253,73.0,4.828767123287672,0.7671232876712328,1.0697933617693207,1.7088287147306869,1.3665446465544373,1.340554965169943,1.7574125745747637,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000254,901.0,4.4578246392896785,0.01553829078801332,0.9687297726539451,0.7107159604514386,0.6854029224566149,1.8826291704717366,0.866190492962349,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000255,3153.0,4.418807484934983,0.03171582619727244,0.9783536817830117,0.6936843745451837,0.6192203801454819,0.7293758460986481,0.729003868219445,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000256,12.0,3.9166666666666665,0.0,0.9570455319750051,0.0,0.0,1.3591737841306366,0.4454552706387422,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000257,361.0,4.49584487534626,0.04709141274238227,0.9957515285590357,1.0712131250513974,1.9606788181734094,0.813245255878719,0.75517624828507,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000258,361.0,4.49584487534626,0.04709141274238227,0.9957515285590357,1.0712131250513974,1.9606788181734094,0.813245255878719,0.75517624828507,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000259,12.0,3.9166666666666665,0.0,0.9570455319750051,0.0,0.0,1.3591737841306366,0.4454552706387422,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000260,1270.0,4.533070866141732,0.029133858267716535,0.9630741652472885,0.8807419808705118,0.9089289645755217,1.297101280603411,0.7870878955223131,0.19576923076923092,0.18474358974358984,0.16814102564102565,0.11948717948717949,0.15378205128205136,-0.016602564102564096,-0.06525641025641024,-0.030961538461538457,23110.641025641027,0.2036538461538463,0.16647435897435894,0.14044871794871794,0.13474358974358977,0.1455128205128205,-0.026025641025641023,-0.03173076923076923,-0.020961538461538462,7781.698717948718
1000261,3355.0,4.458122205663189,0.038748137108792845,0.9608680089134446,0.8824449207833303,0.6314947214891686,0.7924124953083533,0.7313167304554968,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000262,41.0,4.609756097560975,0.024390243902439025,0.8123215734812237,1.3184377644548146,1.0427640334335255,0.0,0.1303771523820709,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000263,77.0,4.467532467532467,0.0,0.939644704120914,0.5400194639625114,0.9870897632502059,1.270915746200076,0.6942160061902476,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000264,992.0,4.593245967741935,0.047379032258064516,1.0280521359602472,1.1862463850007146,0.9098489942257126,1.6441618356418992,1.1046572235597842,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000265,1219.0,4.376538146021329,0.31747333880229694,0.9977140787808337,1.084734749350784,1.3132686765063366,0.7894134857789096,0.7849367689352077,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000266,1723.0,4.41874637260592,0.016831108531630876,0.9384934015234873,0.5454102560577844,0.7581843346206874,0.9844741048142975,0.7880137347109033,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000267,10.0,4.8,0.0,1.0336091745330054,1.2474449617534016,0.9500738971283232,0.0,0.5345463247664907,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000268,777.0,4.629343629343629,0.04504504504504504,1.0124728793866848,1.2255036303797897,0.9292872095463649,0.671715229222863,1.0869796565393246,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000269,1347.0,4.671863400148478,0.06978470675575353,1.0359111994206067,1.071178920387108,1.0474088620902449,1.453014290384645,1.2460842314526954,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000270,505.0,4.6118811881188115,0.3188118811881188,1.018827085128243,1.5232826265635597,1.3451541315777247,0.9043215672631564,1.3548896944576396,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000271,79.0,4.537974683544304,0.012658227848101266,0.9303936310845619,1.0526961702560351,1.4431502234860605,0.4129135546725985,0.9472972843963126,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000272,454.0,4.648678414096916,0.22687224669603523,1.0573877507459528,1.666923517174149,1.569505336665732,1.221460140804625,1.1538665160157728,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000273,981.0,4.615188583078491,0.06931702344546381,0.9845569325883539,0.6951443211945562,0.8764698031611952,0.6317872024093479,0.7519611908030144,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000274,183.0,4.2349726775956285,0.02185792349726776,0.872323468488693,0.3408319567632244,0.28554133520250147,0.2673784493371745,0.43815272521843496,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000275,30.0,4.85,0.0,1.0336091745330054,2.772099915007559,3.1669129904277438,7.067703677479312,3.029095840343447,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000276,904.0,4.503318584070796,0.033185840707964605,0.9807599345372175,0.7451551762686248,0.6253251867160977,0.5412638963352093,0.7923584902512141,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000277,4188.0,4.5666189111747855,0.0673352435530086,1.0258760272545828,0.9988296971696291,1.0117787920707548,1.3202289765624238,1.0913015942582367,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000278,95.0,4.657894736842105,0.010526315789473684,0.8462297335357939,0.7003199785282255,0.6500505611930633,1.3734808765951698,1.0690926495329813,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000279,190.0,4.497368421052632,0.005263157894736842,1.045698170726374,1.2912149604114158,1.9501516835791897,0.9442681026591793,1.3504328204627132,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000280,10.0,4.95,0.0,1.0336091745330054,1.2474449617534016,1.4251108456924848,0.0,2.1381852990659627,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000281,1198.0,4.501669449081803,0.10517529215358931,0.9931544285069501,1.0898656594061438,1.1895749964044113,1.1980697128897766,0.8834738923519629,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000282,977.0,4.479529170931423,0.05629477993858751,0.996816308431694,0.7405507449508423,0.8411606151647897,1.1351952997447283,1.023133702470151,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000283,1086.0,4.489410681399631,0.017495395948434623,1.0088634668554197,0.6432497040349032,0.747986355473956,1.6970899183067618,0.7481679683656223,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000284,1208.0,4.639072847682119,0.1382450331125828,1.0229612507335484,0.8639864387420083,0.916255041518623,0.9856260222669188,0.8938605761823767,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000285,492.0,4.7439024390243905,0.08130081300813008,1.0294075112218957,1.9523020742888602,3.2924308833410385,0.696162182115692,1.5753905912833568,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000286,665.0,4.27593984962406,0.0,0.9774816922066517,0.7565956910885293,0.9215002460868699,1.0055842132214636,0.7395227350152953,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000287,201.0,4.435323383084577,0.0,0.9313338609667212,0.3516843175755859,0.11816839516521432,0.2434341105905618,0.6116699238621536,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000288,762.0,4.547244094488189,0.04461942257217848,1.0354177645146905,1.0640934713119568,1.0348573945098534,1.4983018092778673,1.234647679250687,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000289,74.0,4.675675675675675,0.0,0.9932580656173026,0.9552506463877399,1.861631284913606,0.4408131191775038,1.0835398474996434,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000290,1252.0,4.436102236421725,0.004792332268370607,0.9393111419256279,0.7140592832188002,0.5008376773999147,0.5992523393291626,0.7941343163463838,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000291,1631.0,4.560392397302269,0.02023298589822195,0.9766441345304712,0.4716479009286313,0.5417343496807728,1.5100079073235522,0.7243086313512841,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000292,1652.0,4.64043583535109,0.025423728813559324,0.9823041186542485,0.7676971616924687,0.7361347386950688,1.6191610212887972,0.9254252353705589,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000293,407.0,4.61056511056511,0.002457002457002457,1.0779107416642317,0.6436448205607231,0.37349342393251034,0.8816262383550076,0.8274304289997276,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000294,730.0,4.35068493150685,0.00410958904109589,0.9628140255923886,0.9854245588280295,1.0281621626457196,1.0277588066302898,0.951931811227997,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000295,290.0,4.675862068965517,0.07931034482758621,1.0256887977166604,1.1470758268996797,0.8517903905288414,1.5185251933045736,1.1428231770869801,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000296,304.0,4.6875,0.05592105263157895,1.0351202990571764,0.9985030943859464,0.7969369860780342,1.7168510957439622,0.9319393162047369,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000297,1386.0,4.436507936507937,0.0007215007215007215,0.9943330202337715,1.0440376303275223,0.9425336281034952,1.2944512229815588,0.9911861866160758,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000298,128.0,4.3671875,0.0,0.9779809029869583,1.2019651975228087,1.5587149874761552,0.6371127113112359,0.9187514956924058,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000299,692.0,4.48121387283237,0.16473988439306358,1.0256430151917106,1.4962128876522014,1.8671972544718491,0.8720710406849751,1.1664233387245677,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000300,578.0,4.515570934256055,0.24740484429065743,0.9875120333389151,1.014358359903285,0.9780172470438621,0.7336716620220739,0.8138421553538266,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000301,210.0,4.588095238095238,0.004761904761904762,0.9843896900314336,0.9702349702526457,1.5155940739904201,1.0096719539256158,0.9418197150647694,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000302,701.0,4.589158345221112,0.047075606276747506,1.0173899150182222,0.8838292881657481,0.5150186603548684,0.44207078856174775,0.6939189094686256,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000303,561.0,4.56951871657754,0.0053475935828877,0.933503235466529,0.8894438229970777,0.6096730890663037,0.6396111925320643,0.6002926641762729,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000304,926.0,4.508639308855291,0.005399568034557235,0.9438163928721107,0.6825472792891182,0.6258586147389602,1.1096494393118372,0.6465355115966194,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000305,775.0,4.603870967741935,0.09548387096774194,0.9276549724124178,1.105263062886885,0.7968361717850453,1.2416710182767623,0.9104530950861518,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000306,1250.0,4.3676,0.028,0.9784833518912451,0.7085487382759321,0.972875670659403,0.7959321679869009,0.9151433080002319,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000307,1291.0,4.486444616576297,0.017815646785437646,0.9589729668186417,0.9115076792569394,0.8131926075343122,0.5685157578857815,0.7784253218907843,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
1000308,298.0,4.510067114093959,0.03355704697986577,0.9827380294776897,0.7395367222922851,0.39852093000349126,1.0946366046689693,1.0224543795869117,0.5488461538461541,0.28737179487179476,0.2594871794871795,0.29108974358974354,0.2734615384615384,-0.027884615384615376,0.003717948717948717,-0.013910256410256415,24374.852564102563,0.6578846153846154,0.2867948717948719,0.27519230769230774,0.31685897435897437,0.2725641025641025,-0.011602564102564106,0.030064102564102555,-0.014230769230769238,8507.73076923077
