시도,행정구역코드,행정기관코드,법정동코드,
충청남도,3434038,4477038000,4477038022,
충청남도,3434038,4477038000,4477038023,
충청남도,3434038,4477038000,4477038024,
충청남도,3434038,4477038000,4477038025,
충청남도,3434038,4477038000,4477038026,
충청남도,3434038,4477038000,4477038027,
충청남도,3434038,4477038000,4477038028,
충청남도,3434038,4477038000,4477038029,
충청남도,3434038,4477038000,4477038030,
충청남도,3434038,4477038000,4477038031,
충청남도,3434038,4477038000,4477038032,
충청남도,3434038,4477038000,4477038033,
충청남도,3434038,4477038000,4477038034,
충청남도,3434038,4477038000,4477038035,
충청남도,3434039,4477039000,4477039000,
충청남도,3434039,4477039000,4477039021,
충청남도,3434039,4477039000,4477039022,
충청남도,3434039,4477039000,4477039023,
충청남도,3434039,4477039000,4477039024,
충청남도,3434039,4477039000,4477039025,
충청남도,3434039,4477039000,4477039026,
충청남도,3434039,4477039000,4477039027,
충청남도,3434039,4477039000,4477039028,
충청남도,3434039,4477039000,4477039029,
충청남도,3434039,4477039000,4477039030,
충청남도,3434040,4477040000,4477040000,
충청남도,3434040,4477040000,4477040021,
충청남도,3434040,4477040000,4477040022,
충청남도,3434040,4477040000,4477040023,
충청남도,3434040,4477040000,4477040024,
충청남도,3434040,4477040000,4477040025,
충청남도,3434040,4477040000,4477040026,
충청남도,3434040,4477040000,4477040027,
충청남도,3434040,4477040000,4477040028,
충청남도,3434040,4477040000,4477040029,
충청남도,3434040,4477040000,4477040030,
충청남도,3434040,4477040000,4477040031,
충청남도,3434041,4477041000,4477041000,
충청남도,3434041,4477041000,4477041021,
충청남도,3434041,4477041000,4477041022,
충청남도,3434041,4477041000,4477041023,
충청남도,3434041,4477041000,4477041024,
충청남도,3434041,4477041000,4477041025,
충청남도,3434041,4477041000,4477041026,
충청남도,3434041,4477041000,4477041027,
충청남도,3434041,4477041000,4477041028,
충청남도,3434041,4477041000,4477041029,
충청남도,34350,4479000000,4479000000,
충청남도,3435011,4479025000,4479025000,
충청남도,3435011,4479025000,4479025021,
충청남도,3435011,4479025000,4479025022,
충청남도,3435011,4479025000,4479025023,
충청남도,3435011,4479025000,4479025024,
충청남도,3435011,4479025000,4479025025,
충청남도,3435011,4479025000,4479025026,
충청남도,3435011,4479025000,4479025027,
충청남도,3435011,4479025000,4479025028,
충청남도,3435011,4479025000,4479025029,
충청남도,3435011,4479025000,4479025030,
충청남도,3435011,4479025000,4479025031,
충청남도,3435031,4479031000,4479031000,
충청남도,3435031,4479031000,4479031021,
충청남도,3435031,4479031000,4479031022,
충청남도,3435031,4479031000,4479031023,
충청남도,3435031,4479031000,4479031024,
충청남도,3435031,4479031000,4479031025,
충청남도,3435031,4479031000,4479031026,
충청남도,3435031,4479031000,4479031027,
충청남도,3435031,4479031000,4479031028,
충청남도,3435031,4479031000,4479031029,
충청남도,3435032,4479032000,4479032000,
충청남도,3435032,4479032000,4479032021,
충청남도,3435032,4479032000,4479032022,
충청남도,3435032,4479032000,4479032023,
충청남도,3435032,4479032000,4479032024,
충청남도,3435032,4479032000,4479032025,
충청남도,3435032,4479032000,4479032026,
충청남도,3435032,4479032000,4479032027,
충청남도,3435032,4479032000,4479032028,
충청남도,3435032,4479032000,4479032029,
충청남도,3435032,4479032000,4479032030,
충청남도,3435032,4479032000,4479032031,
충청남도,3435032,4479032000,4479032032,
충청남도,3435032,4479032000,4479032033,
충청남도,3435032,4479032000,4479032034,
충청남도,3435032,4479032000,4479032035,
충청남도,3435032,4479032000,4479032036,
충청남도,3435033,4479033000,4479033000,
충청남도,3435033,4479033000,4479033021,
충청남도,3435033,4479033000,4479033022,
충청남도,3435033,4479033000,4479033023,
충청남도,3435033,4479033000,4479033024,
충청남도,3435033,4479033000,4479033025,
충청남도,3435033,4479033000,4479033026,
충청남도,3435033,4479033000,4479033027,
충청남도,3435033,4479033000,4479033028,
충청남도,3435033,4479033000,4479033029,
충청남도,3435033,4479033000,4479033030,
충청남도,3435033,4479033000,4479033031,
충청남도,3435033,4479033000,4479033032,
충청남도,3435033,4479033000,4479033033,
충청남도,3435033,4479033000,4479033034,
충청남도,3435033,4479033000,4479033035,
충청남도,3435033,4479033000,4479033036,
충청남도,3435034,4479034000,4479034000,
충청남도,3435034,4479034000,4479034021,
충청남도,3435034,4479034000,4479034022,
충청남도,3435034,4479034000,4479034023,
충청남도,3435034,4479034000,4479034024,
충청남도,3435034,4479034000,4479034025,
충청남도,3435034,4479034000,4479034026,
충청남도,3435034,4479034000,4479034027,
충청남도,3435035,4479035000,4479035000,
충청남도,3435035,4479035000,4479035021,
충청남도,3435035,4479035000,4479035022,
충청남도,3435035,4479035000,4479035023,
충청남도,3435035,4479035000,4479035024,
충청남도,3435035,4479035000,4479035025,
충청남도,3435035,4479035000,4479035026,
충청남도,3435035,4479035000,4479035027,
충청남도,3435035,4479035000,4479035028,
충청남도,3435035,4479035000,4479035029,
충청남도,3435035,4479035000,4479035030,
충청남도,3435035,4479035000,4479035031,
충청남도,3435036,4479036000,4479036000,
충청남도,3435036,4479036000,4479036021,
충청남도,3435036,4479036000,4479036022,
충청남도,3435036,4479036000,4479036023,
충청남도,3435036,4479036000,4479036024,
충청남도,3435036,4479036000,4479036025,
충청남도,3435036,4479036000,4479036026,
충청남도,3435036,4479036000,4479036027,
충청남도,3435036,4479036000,4479036028,
충청남도,3435036,4479036000,4479036029,
충청남도,3435036,4479036000,4479036030,
충청남도,3435036,4479036000,4479036031,
충청남도,3435037,4479037000,4479037000,
충청남도,3435037,4479037000,4479037021,
충청남도,3435037,4479037000,4479037022,
충청남도,3435037,4479037000,4479037023,
충청남도,3435037,4479037000,4479037024,
충청남도,3435037,4479037000,4479037025,
충청남도,3435037,4479037000,4479037026,
충청남도,3435037,4479037000,4479037027,
충청남도,3435037,4479037000,4479037028,
충청남도,3435037,4479037000,4479037029,
충청남도,3435037,4479037000,4479037030,
충청남도,3435037,4479037000,4479037031,
충청남도,3435037,4479037000,4479037032,
충청남도,3435038,4479038000,4479038000,
충청남도,3435038,4479038000,4479038021,
충청남도,3435038,4479038000,4479038022,
충청남도,3435038,4479038000,4479038023,
충청남도,3435038,4479038000,4479038024,
충청남도,3435038,4479038000,4479038025,
충청남도,3435038,4479038000,4479038026,
충청남도,3435038,4479038000,4479038027,
충청남도,3435038,4479038000,4479038028,
충청남도,3435038,4479038000,4479038029,
충청남도,3435038,4479038000,4479038030,
충청남도,3435038,4479038000,4479038031,
충청남도,3435038,4479038000,4479038032,
충청남도,3435039,4479039000,4479039000,
충청남도,3435039,4479039000,4479039021,
충청남도,3435039,4479039000,4479039022,
충청남도,3435039,4479039000,4479039023,
충청남도,3435039,4479039000,4479039024,
충청남도,3435039,4479039000,4479039025,
충청남도,3435039,4479039000,4479039026,
충청남도,3435039,4479039000,4479039027,
충청남도,3435039,4479039000,4479039028,
충청남도,3435039,4479039000,4479039029,
충청남도,3435039,4479039000,4479039030,
충청남도,34360,4480000000,4480000000,
충청남도,3436011,4480025000,4480025000,
충청남도,3436011,4480025000,4480025021,
충청남도,3436011,4480025000,4480025022,
충청남도,3436011,4480025000,4480025023,
충청남도,3436011,4480025000,4480025024,
충청남도,3436011,4480025000,4480025025,
충청남도,3436011,4480025000,4480025026,
충청남도,3436011,4480025000,4480025027,
충청남도,3436011,4480025000,4480025028,
충청남도,3436011,4480025000,4480025029,
충청남도,3436011,4480025000,4480025030,
충청남도,3436011,4480025000,4480025031,
충청남도,3436011,4480025000,4480025032,
충청남도,3436012,4480025300,4480025300,
충청남도,3436012,4480025300,4480025321,
충청남도,3436012,4480025300,4480025322,
충청남도,3436012,4480025300,4480025323,
충청남도,3436012,4480025300,4480025324,
충청남도,3436012,4480025300,4480025325,
충청남도,3436012,4480025300,4480025326,
충청남도,3436012,4480025300,4480025327,
충청남도,3436012,4480025300,4480025328,
충청남도,3436012,4480025300,4480025329,
충청남도,3436012,4480025300,4480025330,
충청남도,3436012,4480025300,4480025331,
충청남도,3436012,4480025300,4480025332,
충청남도,3436012,4480025300,4480025333,
충청남도,3436013,4480025600,4480025600,
충청남도,3436013,4480025600,4480025621,
충청남도,3436013,4480025600,4480025622,
충청남도,3436013,4480025600,4480025623,
충청남도,3436013,4480025600,4480025624,
충청남도,3436013,4480025600,4480025625,
충청남도,3436013,4480025600,4480025626,
충청남도,3436013,4480025600,4480025627,
충청남도,3436013,4480025600,4480025628,
충청남도,3436013,4480025600,4480025629,
충청남도,3436013,4480025600,4480025630,
충청남도,3436013,4480025600,4480025631,
충청남도,3436013,4480025600,4480025632,
충청남도,3436013,4480025600,4480025633,
충청남도,3436032,4480032000,4480032000,
충청남도,3436032,4480032000,4480032021,
충청남도,3436032,4480032000,4480032022,
충청남도,3436032,4480032000,4480032023,
충청남도,3436032,4480032000,4480032024,
충청남도,3436032,4480032000,4480032025,
충청남도,3436032,4480032000,4480032026,
충청남도,3436032,4480032000,4480032027,
충청남도,3436032,4480032000,4480032028,
충청남도,3436032,4480032000,4480032029,
충청남도,3436032,4480032000,4480032030,
충청남도,3436032,4480032000,4480032031,
충청남도,3436032,4480032000,4480032032,
충청남도,3436032,4480032000,4480032033,
충청남도,3436033,4480033000,4480033000,
충청남도,3436033,4480033000,4480033021,
충청남도,3436033,4480033000,4480033022,
충청남도,3436033,4480033000,4480033023,
충청남도,3436033,4480033000,4480033024,
충청남도,3436033,4480033000,4480033025,
충청남도,3436033,4480033000,4480033026,
충청남도,3436033,4480033000,4480033027,
충청남도,3436033,4480033000,4480033028,
충청남도,3436033,4480033000,4480033029,
충청남도,3436033,4480033000,4480033030,
충청남도,3436033,4480033000,4480033031,
충청남도,3436033,4480033000,4480033032,
충청남도,3436033,4480033000,4480033033,
충청남도,3436033,4480033000,4480033034,
충청남도,3436034,4480034000,4480034000,
충청남도,3436034,4480034000,4480034021,
충청남도,3436034,4480034000,4480034022,
충청남도,3436034,4480034000,4480034023,
충청남도,3436034,4480034000,4480034024,
충청남도,3436034,4480034000,4480034025,
충청남도,3436034,4480034000,4480034026,
충청남도,3436034,4480034000,4480034027,
충청남도,3436034,4480034000,4480034028,
충청남도,3436034,4480034000,4480034029,
충청남도,3436034,4480034000,4480034030,
충청남도,3436034,4480034000,4480034031,
충청남도,3436034,4480034000,4480034032,
충청남도,3436034,4480034000,4480034033,
충청남도,3436034,4480034000,4480034034,
충청남도,3436034,4480034000,4480034035,
충청남도,3436034,4480034000,4480034036,
충청남도,3436035,4480035000,4480035000,
충청남도,3436035,4480035000,4480035021,
충청남도,3436035,4480035000,4480035022,
충청남도,3436035,4480035000,4480035023,
충청남도,3436035,4480035000,4480035024,
충청남도,3436035,4480035000,4480035025,
충청남도,3436035,4480035000,4480035026,
충청남도,3436035,4480035000,4480035027,
충청남도,3436035,4480035000,4480035028,
충청남도,3436035,4480035000,4480035029,
충청남도,3436035,4480035000,4480035030,
충청남도,3436035,4480035000,4480035031,
충청남도,3436036,4480036000,4480036000,
충청남도,3436036,4480036000,4480036021,
충청남도,3436036,4480036000,4480036022,
충청남도,3436036,4480036000,4480036023,
충청남도,3436036,4480036000,4480036024,
충청남도,3436036,4480036000,4480036025,
충청남도,3436036,4480036000,4480036026,
충청남도,3436036,4480036000,4480036027,
충청남도,3436036,4480036000,4480036028,
충청남도,3436036,4480036000,4480036029,
충청남도,3436037,4480037000,4480037000,
충청남도,3436037,4480037000,4480037021,
충청남도,3436037,4480037000,4480037022,
충청남도,3436037,4480037000,4480037023,
충청남도,3436037,4480037000,4480037024,
충청남도,3436037,4480037000,4480037025,
충청남도,3436037,4480037000,4480037026,
충청남도,3436037,4480037000,4480037027,
충청남도,3436037,4480037000,4480037028,
충청남도,3436037,4480037000,4480037029,
충청남도,3436037,4480037000,4480037030,
충청남도,3436037,4480037000,4480037031,
충청남도,3436037,4480037000,4480037032,
충청남도,3436038,4480038000,4480038000,
충청남도,3436038,4480038000,4480038021,
충청남도,3436038,4480038000,4480038022,
충청남도,3436038,4480038000,4480038023,
충청남도,3436038,4480038000,4480038024,
충청남도,3436038,4480038000,4480038025,
충청남도,3436038,4480038000,4480038026,
충청남도,3436038,4480038000,4480038027,
충청남도,3436038,4480038000,4480038028,
충청남도,3436038,4480038000,4480038029,
충청남도,3436038,4480038000,4480038030,
충청남도,3436038,4480038000,4480038031,
충청남도,3436038,4480038000,4480038032,
충청남도,3436038,4480038000,4480038033,
충청남도,3436038,4480038000,4480038034,
충청남도,3436038,4480038000,4480038035,
충청남도,3436038,4480038000,4480038036,
충청남도,3436039,4480039000,4480039000,
충청남도,3436039,4480039000,4480039021,
충청남도,3436039,4480039000,4480039022,
충청남도,3436039,4480039000,4480039023,
충청남도,3436039,4480039000,4480039024,
충청남도,3436039,4480039000,4480039025,
충청남도,3436039,4480039000,4480039026,
충청남도,3436039,4480039000,4480039027,
충청남도,3436039,4480039000,4480039028,
충청남도,3436039,4480039000,4480039029,
충청남도,3436039,4480039000,4480039030,
충청남도,3436039,4480039000,4480039031,
충청남도,3436039,4480039000,4480039032,
충청남도,34370,4481000000,4481000000,
충청남도,3437011,4481025000,4481025000,
충청남도,3437011,4481025000,4481025021,
충청남도,3437011,4481025000,4481025022,
충청남도,3437011,4481025000,4481025023,
충청남도,3437011,4481025000,4481025024,
충청남도,3437011,4481025000,4481025025,
충청남도,3437011,4481025000,4481025026,
충청남도,3437011,4481025000,4481025027,
충청남도,3437011,4481025000,4481025028,
충청남도,3437011,4481025000,4481025029,
충청남도,3437011,4481025000,4481025030,
충청남도,3437011,4481025000,4481025031,
충청남도,3437011,4481025000,4481025032,
충청남도,3437011,4481025000,4481025033,
충청남도,3437012,4481025300,4481025300,
충청남도,3437012,4481025300,4481025321,
충청남도,3437012,4481025300,4481025322,
충청남도,3437012,4481025300,4481025323,
충청남도,3437012,4481025300,4481025324,
충청남도,3437012,4481025300,4481025325,
충청남도,3437012,4481025300,4481025326,
충청남도,3437012,4481025300,4481025327,
충청남도,3437012,4481025300,4481025328,
충청남도,3437012,4481025300,4481025329,
충청남도,3437012,4481025300,4481025330,
충청남도,3437012,4481025300,4481025331,
충청남도,3437012,4481025300,4481025332,
충청남도,3437012,4481025300,4481025333,
충청남도,3437012,4481025300,4481025334,
충청남도,3437012,4481025300,4481025335,
충청남도,3437012,4481025300,4481025336,
충청남도,3437012,4481025300,4481025337,
충청남도,3437012,4481025300,4481025338,
충청남도,3437012,4481025300,4481025339,
충청남도,3437012,4481025300,4481025340,
충청남도,3437012,4481025300,4481025341,
충청남도,3437031,4481031000,4481031000,
충청남도,3437031,4481031000,4481031021,
충청남도,3437031,4481031000,4481031022,
충청남도,3437031,4481031000,4481031023,
충청남도,3437031,4481031000,4481031024,
충청남도,3437031,4481031000,4481031025,
충청남도,3437031,4481031000,4481031026,
충청남도,3437031,4481031000,4481031027,
충청남도,3437031,4481031000,4481031028,
충청남도,3437031,4481031000,4481031029,
충청남도,3437031,4481031000,4481031030,
충청남도,3437031,4481031000,4481031031,
충청남도,3437031,4481031000,4481031032,
충청남도,3437032,4481032000,4481032000,
충청남도,3437032,4481032000,4481032021,
충청남도,3437032,4481032000,4481032022,
충청남도,3437032,4481032000,4481032023,
충청남도,3437032,4481032000,4481032024,
충청남도,3437032,4481032000,4481032025,
충청남도,3437032,4481032000,4481032026,
충청남도,3437032,4481032000,4481032027,
충청남도,3437032,4481032000,4481032028,
충청남도,3437032,4481032000,4481032029,
충청남도,3437032,4481032000,4481032030,
충청남도,3437032,4481032000,4481032031,
충청남도,3437032,4481032000,4481032032,
충청남도,3437032,4481032000,4481032033,
충청남도,3437032,4481032000,4481032034,
충청남도,3437032,4481032000,4481032035,
충청남도,3437032,4481032000,4481032036,
충청남도,3437033,4481033000,4481033000,
충청남도,3437033,4481033000,4481033021,
충청남도,3437033,4481033000,4481033022,
충청남도,3437033,4481033000,4481033023,
충청남도,3437033,4481033000,4481033024,
충청남도,3437033,4481033000,4481033025,
충청남도,3437033,4481033000,4481033026,
충청남도,3437033,4481033000,4481033027,
충청남도,3437033,4481033000,4481033028,
충청남도,3437033,4481033000,4481033029,
충청남도,3437033,4481033000,4481033030,
충청남도,3437033,4481033000,4481033031,
충청남도,3437033,4481033000,4481033032,
충청남도,3437033,4481033000,4481033033,
충청남도,3437033,4481033000,4481033034,
충청남도,3437033,4481033000,4481033035,
충청남도,3437033,4481033000,4481033036,
충청남도,3437033,4481033000,4481033037,
충청남도,3437033,4481033000,4481033038,
충청남도,3437033,4481033000,4481033039,
충청남도,3437033,4481033000,4481033040,
충청남도,3437034,4481034000,4481034000,
충청남도,3437034,4481034000,4481034021,
충청남도,3437034,4481034000,4481034022,
충청남도,3437034,4481034000,4481034023,
충청남도,3437034,4481034000,4481034024,
충청남도,3437034,4481034000,4481034025,
충청남도,3437034,4481034000,4481034026,
충청남도,3437034,4481034000,4481034027,
충청남도,3437034,4481034000,4481034028,
충청남도,3437034,4481034000,4481034029,
충청남도,3437034,4481034000,4481034030,
충청남도,3437034,4481034000,4481034031,
충청남도,3437034,4481034000,4481034032,
충청남도,3437034,4481034000,4481034033,
충청남도,3437034,4481034000,4481034034,
충청남도,3437035,4481035000,4481035000,
충청남도,3437035,4481035000,4481035021,
충청남도,3437035,4481035000,4481035022,
충청남도,3437035,4481035000,4481035023,
충청남도,3437035,4481035000,4481035024,
충청남도,3437035,4481035000,4481035025,
충청남도,3437035,4481035000,4481035026,
충청남도,3437035,4481035000,4481035027,
충청남도,3437035,4481035000,4481035028,
충청남도,3437035,4481035000,4481035029,
충청남도,3437035,4481035000,4481035030,
충청남도,3437035,4481035000,4481035031,
충청남도,3437035,4481035000,4481035032,
충청남도,3437035,4481035000,4481035033,
충청남도,3437036,4481036000,4481036000,
충청남도,3437036,4481036000,4481036021,
충청남도,3437036,4481036000,4481036022,
충청남도,3437036,4481036000,4481036023,
충청남도,3437036,4481036000,4481036024,
충청남도,3437036,4481036000,4481036025,
충청남도,3437036,4481036000,4481036026,
충청남도,3437036,4481036000,4481036027,
충청남도,3437036,4481036000,4481036028,
충청남도,3437036,4481036000,4481036029,
충청남도,3437036,4481036000,4481036030,
충청남도,3437036,4481036000,4481036031,
충청남도,3437036,4481036000,4481036032,
충청남도,3437036,4481036000,4481036033,
충청남도,3437036,4481036000,4481036034,
충청남도,3437036,4481036000,4481036035,
충청남도,3437036,4481036000,4481036036,
충청남도,3437037,4481037000,4481037000,
충청남도,3437037,4481037000,4481037021,
충청남도,3437037,4481037000,4481037022,
충청남도,3437037,4481037000,4481037023,
충청남도,3437037,4481037000,4481037024,
충청남도,3437037,4481037000,4481037025,
충청남도,3437037,4481037000,4481037026,
충청남도,3437037,4481037000,4481037027,
충청남도,3437037,4481037000,4481037028,
충청남도,3437037,4481037000,4481037029,
충청남도,3437037,4481037000,4481037030,
충청남도,3437037,4481037000,4481037031,
충청남도,3437037,4481037000,4481037032,
충청남도,3437037,4481037000,4481037033,
충청남도,3437037,4481037000,4481037034,
충청남도,3437037,4481037000,4481037035,
충청남도,3437038,4481038000,4481038000,
충청남도,3437038,4481038000,4481038021,
충청남도,3437038,4481038000,4481038022,
충청남도,3437038,4481038000,4481038023,
충청남도,3437038,4481038000,4481038024,
충청남도,3437038,4481038000,4481038025,
충청남도,3437038,4481038000,4481038026,
충청남도,3437038,4481038000,4481038027,
충청남도,3437038,4481038000,4481038028,
충청남도,3437038,4481038000,4481038029,
충청남도,3437038,4481038000,4481038030,
충청남도,3437038,4481038000,4481038031,
충청남도,3437038,4481038000,4481038032,
충청남도,3437039,4481039000,4481039000,
충청남도,3437039,4481039000,4481039021,
충청남도,3437039,4481039000,4481039022,
충청남도,3437039,4481039000,4481039023,
충청남도,3437039,4481039000,4481039024,
충청남도,3437039,4481039000,4481039025,
충청남도,3437039,4481039000,4481039026,
충청남도,3437039,4481039000,4481039027,
충청남도,3437039,4481039000,4481039028,
충청남도,3437039,4481039000,4481039029,
충청남도,3437039,4481039000,4481039030,
충청남도,3437039,4481039000,4481039031,
충청남도,3437039,4481039000,4481039032,
충청남도,3437039,4481039000,4481039033,
충청남도,3437040,4481040000,4481040000,
충청남도,3437040,4481040000,4481040021,
충청남도,3437040,4481040000,4481040022,
충청남도,3437040,4481040000,4481040023,
충청남도,3437040,4481040000,4481040024,
충청남도,3437040,4481040000,4481040025,
충청남도,3437040,4481040000,4481040026,
충청남도,3437040,4481040000,4481040027,
충청남도,3437040,4481040000,4481040028,
충청남도,3437040,4481040000,4481040029,
충청남도,3437040,4481040000,4481040030,
충청남도,3437040,4481040000,4481040031,
충청남도,3437040,4481040000,4481040032,
충청남도,34380,4482500000,4482500000,
충청남도,3438011,4482525000,4482525000,
충청남도,3438011,4482525000,4482525021,
충청남도,3438011,4482525000,4482525022,
충청남도,3438011,4482525000,4482525023,
충청남도,3438011,4482525000,4482525024,
충청남도,3438011,4482525000,4482525025,
충청남도,3438011,4482525000,4482525026,
충청남도,3438011,4482525000,4482525027,
충청남도,3438011,4482525000,4482525028,
충청남도,3438011,4482525000,4482525029,
충청남도,3438011,4482525000,4482525030,
충청남도,3438011,4482525000,4482525031,
충청남도,3438011,4482525000,4482525032,
충청남도,3438011,4482525000,4482525033,
충청남도,3438012,4482525300,4482525300,
충청남도,3438012,4482525300,4482525321,
충청남도,3438012,4482525300,4482525322,
충청남도,3438012,4482525300,4482525323,
충청남도,3438012,4482525300,4482525324,
충청남도,3438012,4482525300,4482525325,
충청남도,3438012,4482525300,4482525326,
충청남도,3438031,4482531000,4482531000,
충청남도,3438031,4482531000,4482531021,
충청남도,3438031,4482531000,4482531022,
충청남도,3438031,4482531000,4482531023,
충청남도,3438032,4482532000,4482532000,
충청남도,3438032,4482532000,4482532021,
충청남도,3438032,4482532000,4482532022,
충청남도,3438032,4482532000,4482532023,
충청남도,3438032,4482532000,4482532024,
충청남도,3438032,4482532000,4482532025,
충청남도,3438032,4482532000,4482532026,
충청남도,3438032,4482532000,4482532027,
충청남도,3438032,4482532000,4482532028,
충청남도,3438032,4482532000,4482532029,
충청남도,3438033,4482533000,4482533000,
충청남도,3438033,4482533000,4482533021,
충청남도,3438033,4482533000,4482533022,
충청남도,3438033,4482533000,4482533023,
충청남도,3438033,4482533000,4482533024,
충청남도,3438033,4482533000,4482533025,
충청남도,3438033,4482533000,4482533026,
충청남도,3438033,4482533000,4482533027,
충청남도,3438033,4482533000,4482533028,
충청남도,3438033,4482533000,4482533029,
충청남도,3438034,4482534000,4482534000,
충청남도,3438034,4482534000,4482534021,
충청남도,3438034,4482534000,4482534022,
충청남도,3438034,4482534000,4482534023,
충청남도,3438034,4482534000,4482534024,
충청남도,3438034,4482534000,4482534025,
충청남도,3438034,4482534000,4482534026,
충청남도,3438034,4482534000,4482534027,
충청남도,3438034,4482534000,4482534028,
충청남도,3438034,4482534000,4482534029,
충청남도,3438035,4482535000,4482535000,
충청남도,3438035,4482535000,4482535021,
충청남도,3438035,4482535000,4482535022,
충청남도,3438035,4482535000,4482535023,
충청남도,3438035,4482535000,4482535024,
충청남도,3438035,4482535000,4482535025,
충청남도,3438035,4482535000,4482535026,
충청남도,3438035,4482535000,4482535027,
충청남도,3438035,4482535000,4482535028,
충청남도,3438035,4482535000,4482535029,
충청남도,3438035,4482535000,4482535030,
충청남도,3438035,4482535000,4482535031,
충청남도,3438036,4482536000,4482536000,
충청남도,3438036,4482536000,4482536021,
충청남도,3438036,4482536000,4482536022,
충청남도,3438036,4482536000,4482536023,
충청남도,3438036,4482536000,4482536024,
충청남도,3438036,4482536000,4482536025,
전라북도,35,4500000000,4500000000,
전라북도,35010,4511000000,4511000000,
전라북도,35011,4511100000,4511100000,
전라북도,3501174,4511151000,4511110100,
전라북도,3501174,4511151000,4511110200,
전라북도,3501174,4511151000,4511110300,
전라북도,3501174,4511151000,4511110400,
전라북도,3501174,4511151000,4511111300,
전라북도,3501174,4511151000,4511111400,
전라북도,3501174,4511151000,4511111500,
전라북도,3501174,4511151000,4511111600,
전라북도,3501174,4511151000,4511111700,
전라북도,3501174,4511151000,4511111900,
전라북도,3501175,4511153000,4511110500,
전라북도,3501175,4511153000,4511110600,
전라북도,3501175,4511153000,4511110700,
전라북도,3501175,4511153000,4511110800,
전라북도,3501175,4511153000,4511110900,
전라북도,3501175,4511153000,4511111000,
전라북도,3501175,4511153000,4511111100,
전라북도,3501175,4511153000,4511111200,
전라북도,3501175,4511153000,4511111800,
전라북도,3501176,4511160500,4511112000,
전라북도,3501176,4511160500,4511112100,
전라북도,3501176,4511160500,4511114700,
전라북도,3501177,4511163500,4511112200,
전라북도,3501177,4511163500,4511112300,
전라북도,3501177,4511163500,4511112400,
전라북도,3501160,4511165000,4511112500,
전라북도,3501160,4511165000,4511114300,
전라북도,3501160,4511165000,4511114400,
전라북도,3501161,4511166000,4511112600,
전라북도,3501162,4511167100,4511112700,
전라북도,3501162,4511167100,4511112800,
전라북도,3501163,4511167200,4511112800,
전라북도,3501166,4511168000,4511112900,
전라북도,3501164,4511169100,4511113200,
전라북도,3501165,4511169200,4511113000,
전라북도,3501165,4511169200,4511113100,
전라북도,3501165,4511169200,4511113200,
전라북도,3501165,4511169200,4511113300,
전라북도,3501165,4511169200,4511113400,
전라북도,3501167,4511170100,4511113700,
전라북도,3501168,4511170200,4511113700,
전라북도,3501169,4511170300,4511113500,
전라북도,3501169,4511170300,4511113600,
전라북도,3501169,4511170300,4511113700,
전라북도,3501169,4511170300,4511113800,
전라북도,3501169,4511170300,4511113900,
전라북도,3501170,4511171100,4511114000,
전라북도,3501171,4511171200,4511114000,
전라북도,3501171,4511171200,4511114200,
전라북도,3501172,4511171300,4511114000,
전라북도,3501172,4511171300,4511114100,
전라북도,3501172,4511171300,4511114200,
전라북도,3501178,4511171400,4511114100,
전라북도,3501178,4511171400,4511114200,
전라북도,3501178,4511171400,4511114500,
전라북도,3501179,4511173000,4511114100,
전라북도,3501179,4511173000,4511114200,
전라북도,3501179,4511173000,4511114500,
전라북도,35012,4511300000,4511300000,
전라북도,3501269,4511352500,4511310200,
전라북도,3501254,4511354000,4511310300,
전라북도,3501255,4511355000,4511310300,
전라북도,3501255,4511355000,4511310400,
전라북도,3501256,4511356000,4511310300,
전라북도,3501257,4511357000,4511310500,
전라북도,3501257,4511357000,4511310600,
전라북도,3501258,4511358000,4511310700,
전라북도,3501259,4511359000,4511310700,
전라북도,3501260,4511360000,4511310800,
전라북도,3501260,4511360000,4511310900,
전라북도,3501260,4511360000,4511311000,
전라북도,3501260,4511360000,4511313300,
전라북도,3501261,4511361100,4511311500,
전라북도,3501262,4511361200,4511311100,
전라북도,3501262,4511361200,4511311200,
전라북도,3501262,4511361200,4511311300,
전라북도,3501262,4511361200,4511311400,
전라북도,3501262,4511361200,4511311500,
전라북도,3501263,4511362000,4511311600,
전라북도,3501263,4511362000,4511311700,
전라북도,3501263,4511362000,4511311800,
전라북도,3501265,4511364100,4511312100,
전라북도,3501265,4511364100,4511312200,
전라북도,3501266,4511364200,4511311900,
전라북도,3501266,4511364200,4511312000,
전라북도,3501266,4511364200,4511312100,
전라북도,3501266,4511364200,4511312200,
전라북도,3501267,4511365000,4511312300,
전라북도,3501267,4511365000,4511312400,
전라북도,3501267,4511365000,4511312500,
전라북도,3501267,4511365000,4511312600,
전라북도,3501267,4511365000,4511312700,
전라북도,3501267,4511365000,4511313400,
전라북도,3501267,4511365000,4511313500,
전라북도,3501267,4511365000,4511313600,
전라북도,3501267,4511365000,4511313700,
전라북도,3501271,4511366500,4511312900,
전라북도,3501271,4511366500,4511313000,
전라북도,3501271,4511366500,4511313100,
전라북도,3501271,4511366500,4511313200,
전라북도,3501271,4511366500,4511313900,
전라북도,3501270,4511367000,4511313100,
전라북도,3501270,4511367000,4511313200,
전라북도,3501270,4511367000,4511313800,
전라북도,,4511800000,4511800000,
전라북도,35020,4513000000,4513000000,
