상권_코드,연령대_20_생활인구_비율,의료_총_매출_비율,유통업_총_매출_비율,연령대_50_생활인구_비율,교육_총_매출_비율,면적,면적당_외식_점포수,연령대_30_생활인구_비율,남성_매출_비율,기타_총_매출_비율,시간대_2_생활인구_비율,개폐업,개폐업_비율,점포_pca,성별_pca,주말_매출_pca,생활인구_비율_pca,const
1000195,0.13767061278968923,0.041994663908048846,0.18199331570642993,0.5114800450989254,0.013680145961234182,0.08329889917332087,0.24827141537382463,0.5363665023811035,0.6224119972695774,0.08039056685027132,0.5928488050483827,0.169811320754717,0.2857142857142857,-0.07306212547956294,0.157466833742203,0.09424836852192728,0.020930343934728948,1.0
1000196,0.16226216371490987,0.2178431518553653,0.0959405752861084,0.52997895560003,0.13574201388764232,0.09172348222828934,0.15386809281687128,0.4788216548886006,0.38554112004885316,0.09514628251580542,0.3337498408550048,0.2641509433962264,0.0,0.047238145897196646,0.040366766933481985,0.004533897468640207,-0.12117988079516376,1.0
1000197,0.17417432139394934,0.0,0.19495621934323198,0.4415919832483426,0.002432482517036948,0.08378365776678384,0.13183723860068888,0.5601859391470583,0.6533077288723084,0.178496201644872,0.4022159116536552,0.20754716981132076,0.14285714285714285,-0.10694193560173172,0.08598104618662789,0.18183789418186264,-0.11221304687372183,1.0
1000198,0.13656129534404898,0.0764541698893303,0.513844082928536,0.42195580587466286,0.05901638395080498,0.11799036616961509,0.17665889372612759,0.4885139176132811,0.4104099674161659,0.13312075691380224,0.3156721210617479,0.2830188679245283,0.0,0.040371469444322274,0.036527450180965836,0.08315962197858001,-0.12954484570442384,1.0
1000199,0.09586486929908489,0.02083159016893427,0.4796960060008565,0.5222450483524907,0.021746041333644182,0.1151946677097958,0.12864842932346857,0.35421071223113954,0.4208959010393741,0.040536252358159094,0.3380301052864074,0.32075471698113206,0.0,-0.0682677075793428,0.003867372719859258,0.0625070741473538,-0.04991721127902255,1.0
1000200,0.13128771187070043,0.4649316702305272,0.141562072363703,0.5464669594173734,0.09178541108832176,0.10017571943659523,0.1437220900852712,0.4107159057393337,0.4120037967551617,0.13577873300017249,0.3207921934276379,0.22641509433962265,0.14285714285714285,-0.03305277104115842,0.002115196982189396,0.05021561869038743,-0.09619350780685987,1.0
1000201,0.16172221564632383,0.10918388654155121,0.1685860861438878,0.6326350657889883,0.004563922080535738,0.15599832282531742,0.13516215606210868,0.49056670877439923,0.21594138251013523,0.14249365746716233,0.5494790464731607,0.2641509433962264,0.0,0.1456897407753816,0.21264486721762954,-0.4368318856262523,0.129737042335567,1.0
1000202,0.16588542957289704,0.0,0.4712169117577804,0.5736494753369887,0.011592242001012198,0.14205940985297782,0.15165665084399202,0.5351417103276588,0.1321027200983998,0.11831339189801199,0.6309201830601614,0.22641509433962265,0.14285714285714285,-0.05516206948020648,0.2117446524284368,-0.25957677337454355,0.1947958379704384,1.0
1000203,0.19566956175639044,0.04456330963516745,0.4144672899396518,0.5025545482965217,0.02367080011208462,0.141567754779389,0.10320824322802558,0.23036711838208312,0.6394573385756082,0.06301725199888843,0.464619246063084,0.2830188679245283,0.0,-0.08000366744851999,0.022121674975234203,0.16338133706123922,-0.042803055458278776,1.0
1000204,0.11370493402262155,0.06236515209497411,0.18115190525821678,0.5308703360104026,0.08159872596478378,0.10250553808249718,0.14821426129505613,0.30084541717125246,0.43452702274486604,0.26238964187116565,0.42690668419707123,0.13207547169811323,0.2857142857142857,-0.03613179805005841,-0.1053374771379892,0.1283969442683534,-0.08859181639513368,1.0
1000205,0.14295423784898348,0.10114427083652909,0.3058031055215183,0.5778430593977812,0.012088140884901092,0.14933216972105617,0.10388364226695063,0.3616381236822578,0.47549516050974244,0.07475862895845872,0.49322140321897123,0.2830188679245283,0.0,0.0020213168414211623,0.031265466381897256,-0.14662434143901815,-0.037088019403278036,1.0
1000206,0.1793378516719507,0.010723180367026524,0.06049116286207763,0.5243640699919063,0.06986553601708054,0.2050440890293449,0.059287240722141726,0.19744559666149286,0.7158834865373787,0.01638432851184803,0.6204389129100423,0.2641509433962264,0.0,-0.15158081003873586,0.04114835992787802,0.06475490902566217,-0.1289614674718112,1.0
1000207,0.5129648916154541,0.015343593198450444,0.18986713482063564,0.30996693703074474,0.0034527238534578703,0.13391617661444466,0.19910453951096113,0.18935979070038078,0.5116873146378969,0.10749275633490968,0.6396746580229324,0.22641509433962265,0.14285714285714285,-0.004193507402115005,0.11959235250439165,0.04995516569269681,-0.04232954129233308,1.0
1000208,0.9728306506384479,0.9860728856819975,0.05477068326043549,0.0,0.0029613029461008408,0.09345647041177005,0.18200729648084593,0.0244622027575363,0.5781930405935236,0.04482685645714179,0.7523063942757835,0.20754716981132076,0.14285714285714285,-0.09175301001103642,0.032760804024594,0.06633032030959685,-0.16904005110659098,1.0
1000209,0.22219493260728868,0.0,0.10203510828333397,0.6040797634660979,0.01559937747471311,0.15250134926309777,0.0204119495602097,0.45285744860923927,0.22142196356087734,0.38606477589468596,0.6677609111744007,0.22641509433962265,0.14285714285714285,-0.20240652028666786,0.18939950215886603,-0.0855812515101462,0.353875702972805,1.0
1000210,0.2535286583611065,0.47039031248826374,0.10009747094222815,0.5419531464042897,0.00042894780694288886,0.23494890386717185,0.07005964339939098,0.3651741107458648,0.43403060860820425,0.037748743903616246,0.6475527629998474,0.20754716981132076,0.14285714285714285,0.009366242136742194,0.08643541352088013,-0.1679976137058881,0.17893326954190672,1.0
1000211,0.1911317874987163,0.0,0.6057896774072761,0.5823877073158401,0.0659185445943591,0.1324445895110974,0.0,0.36539936783228866,0.49073591161191704,0.08543035498673274,0.6230546214128876,0.24528301886792453,0.0,-0.2080752087085101,0.17773172576047577,-0.1122432868898469,0.03881561122843199,1.0
1000212,0.16685455916711034,0.0,0.5252966624958657,0.6349268311091312,0.0,0.13562020802069735,0.04503566345260382,0.4775110403832141,0.6672415130105167,0.026668968795765708,0.6177612364510527,0.22641509433962265,0.14285714285714285,-0.14555343035180598,0.22047691214198897,0.010569536457273435,0.10167698476401461,1.0
1000213,0.1487431923406285,0.4094657018235514,0.059193733222670776,0.5408808218819467,0.0015848107096888837,0.2206638239599482,0.029633716670596822,0.5257971988610168,0.689534694373785,0.058243472597135,0.6434594738627109,0.3018867924528302,0.0,-0.05551698854832281,0.20584098693788266,-0.2520096707798731,0.14417515470932382,1.0
1000214,0.1517259199418689,0.17167314495130467,0.47330120235016204,0.5924669422987594,0.010354947473330902,0.21309623654742763,0.0916915343273896,0.4875518015616179,0.5970858695436765,0.07330923649916055,0.5066439162801384,0.2641509433962264,0.0,0.06525611756617426,0.17022488882028258,-0.0019463194059505928,0.01848763873240063,1.0
1000215,0.09992995634099455,0.030691479561470596,0.14814445093295991,0.5676650305309097,0.0309872586591363,0.08230704329186815,0.10020147961326895,0.25088418439288773,0.283987673115314,0.008654461549661383,0.4494809311139569,0.20754716981132076,0.14285714285714285,-0.09324790631949174,-0.11691505285896629,0.07808445767930075,-0.10263951198352916,1.0
1000216,0.09892724938243141,0.19330080106080144,0.2984130040962615,0.5548202659438248,0.0,0.08864949616765332,0.22109174569309903,0.24669422296211274,0.5518710234727677,0.10188234646072937,0.4295879205106372,0.169811320754717,0.14285714285714285,-0.04176344622554881,-0.057995143890651864,0.1302745509990367,-0.06291769873002921,1.0
1000217,0.08425175406554497,0.05350943126887026,0.7153102022214842,0.5000749337931125,0.029945275099625634,0.11971560383132199,0.14965345255907442,0.16466064750975618,0.4158475277140849,0.027676765200496112,0.5429301327167639,0.2641509433962264,0.0,-0.052062827357426025,-0.09091536024433915,0.02433206536891252,-0.10899250704956874,1.0
1000218,0.3731709192745814,0.0946844933603411,0.4352626322845167,0.4454786334664289,0.0009259603569217691,0.11085873540775845,0.132665373230375,0.26827889201915234,0.6596724331846313,0.01783869962472369,0.560492477944091,0.09433962264150944,0.5714285714285714,-0.14832957104934388,-0.10270013425236107,-0.0675700598024307,-0.08625687089166795,1.0
1000219,0.193659391439014,0.0374000878966644,0.5605667016121383,0.5426521168528315,0.0540696275731787,0.0908145470508718,0.06201805269077832,0.24215545724399268,0.4226540213879791,0.28683287864598117,0.5255374508972839,0.22641509433962265,0.14285714285714285,-0.17350319747771187,-0.06876349585881336,0.08141316589107268,-0.17020492590024022,1.0
1000220,0.6773926042268192,0.10508285288981264,0.192409228640853,0.20863131271534774,0.029963754937584262,0.09978063086208097,0.25949960727971966,0.1905820122946562,0.4337751366177029,0.11722141357093561,0.5322046651136185,0.13207547169811323,0.14285714285714285,0.3139435396834761,-0.06492361418094211,0.04904925472636053,-0.06196646153806545,1.0
1000221,0.3474704664650771,0.2029289853940756,0.03519874131434669,0.41039196028492597,0.09356068130499529,0.2503273603239577,0.10590193478203429,0.20196005833125252,0.4280776384516128,0.2048256890043975,0.4878689666344198,0.15094339622641512,0.2857142857142857,-0.023317863003669663,-0.04596797892213305,-0.021372224919520434,-0.13563024478448163,1.0
1000222,0.19646498964085335,0.23658823750078384,0.2308916627541929,0.6420282021338293,0.03285155353245717,0.14583590850949232,0.13776480217876846,0.3742139577101825,0.3501873629958124,0.07764114819526878,0.43495489138429644,0.22641509433962265,0.14285714285714285,0.03950781987567485,-0.06355260695815729,-0.0504406621077591,-0.12769910653815106,1.0
1000223,0.17113589835163118,0.15899375581252406,0.1798540163232169,0.704473662439302,0.12733822951389367,0.180405502824873,0.10165423036550324,0.3090031978480524,0.5826915927528784,0.04392645050498289,0.4114532696334927,0.13207547169811323,0.2857142857142857,-0.11468610495570887,-0.10416969524984372,0.21050714656640554,-0.15075199609300327,1.0
1000224,0.185498992484875,0.006307072105994488,0.6483456951066056,0.7430714347843543,0.010557706981615901,0.24811857782439808,0.06671816805031482,0.31440927957166487,0.5575189652439829,0.11220856976271242,0.4881504519070927,0.24528301886792453,0.0,-0.10352543878745027,-0.11381064373194293,0.19545521938439528,-0.17154470219517587,1.0
1000225,0.18232721405728547,0.06877603679968598,0.540357149728544,0.4662355938133611,0.07576757219788484,0.05508934257328571,0.11085196195375904,0.288010999561474,0.4636522951640561,0.27294407995268694,0.47460930866613404,0.22641509433962265,0.14285714285714285,-0.16202240721977954,-0.011181503386277778,-0.04159311438306428,-0.13724672746246172,1.0
1000226,0.17604526146380667,0.33006335889273797,0.23311313163045602,0.5339867604305344,0.052813360692217634,0.20484237205601966,0.12263310960404339,0.35443998061072757,0.3698637042763165,0.13328525003710898,0.4555125248118239,0.2830188679245283,0.0,0.11218503222254764,-0.15422356507584023,0.07785613725009294,-0.18626776472400497,1.0
1000227,0.1073182798920087,0.08561898417350981,0.43081561261380136,0.5637787813390296,0.06949024291025556,0.08140230117046637,0.10103008858409407,0.3426608420705387,0.6402211238707065,0.34841821314723465,0.5047898291423829,0.18867924528301888,0.14285714285714285,-0.10528660182145252,0.03176229437764608,-0.06510657325833373,-0.1623012881974255,1.0
1000228,0.18531102536493982,0.13500300118382616,0.12496235787400953,0.6720587546483292,0.012774310070326256,0.2904295760361017,0.05785322126786577,0.3523420533668472,0.5075645645389195,0.05024613813074249,0.49612260569651756,0.339622641509434,0.0,-0.10926296634794545,0.003659176061146491,-0.30508971016925945,-0.1487980344733797,1.0
1000229,0.1245485616901491,0.09678518804579632,0.4849895140485691,0.730058102986227,0.054065869547955336,0.17613684963032078,0.1308528365620275,0.2535061797743653,0.4692857791918323,0.08637394972439189,0.45534402607073377,0.2830188679245283,0.0,0.2542193146810608,-0.01633990071717995,0.09173533066992536,-0.14474561166242425,1.0
1000230,0.2652314538544903,0.2727431064460291,0.15032463345561278,0.602970315396709,0.01571160912316902,0.2966055151295082,0.07945353692280574,0.45212979610597415,0.5325181421121763,0.23883296567252932,0.49917702073078374,0.4339622641509434,0.0,0.18873916565574975,-0.04215327586869868,0.040277666397558344,-0.07875748452539937,1.0
1000231,0.14685642686952455,0.11940397657055732,0.23334546726305763,0.7039127865403001,0.0013057983481681798,0.20393783359511344,0.09531201814090877,0.24325277203918194,0.4553523318358093,0.2710896313432877,0.4099881983854772,0.11320754716981132,0.14285714285714285,0.1431672031713385,0.014218330826500564,0.006369004006487405,-0.10248429849933764,1.0
1000232,0.15373621189836628,0.3964826211223092,0.34205169527777823,0.5612663675681682,0.05272833881999015,0.17743437171316825,0.053804025147810235,0.32915786771351574,0.4227383125189071,0.1062695763258536,0.5461140627243268,0.37735849056603776,0.0,-0.07466153035370487,-0.10352093749778375,-0.14377568775327157,-0.10248267255018857,1.0
1000233,0.1388419646546224,0.045216506929986355,0.4229552487312835,0.6507985302834864,0.00689901322245993,0.1487380693300506,0.12507939964002202,0.3057462489424425,0.413044588738636,0.20386302398368022,0.4066175791813196,0.20754716981132076,0.14285714285714285,0.20363015642076698,-0.024691224954650814,0.008903287208969721,-0.09245847063508625,1.0
1000234,0.13216116600559963,0.0,0.41788082019891964,0.7087611199677304,0.0,0.1385969591755538,0.06634649238622219,0.27532593712430187,0.7351752234452087,0.256676395630643,0.3601666986411267,0.169811320754717,0.5714285714285714,-0.1551598542386301,-0.005339396252146692,0.0016697877493874363,-0.12070240086412068,1.0
1000235,0.13013224823811403,0.18866247958961305,0.27901896425557754,0.615607657389668,0.0691384467873198,0.1606346576851148,0.10742534018429166,0.2673760654385128,0.40824896251390547,0.15123330766377524,0.523996019876193,0.18867924528301888,0.14285714285714285,0.05736863982884448,-0.05934331384408715,0.008823069945892971,-0.04930223414472378,1.0
1000236,0.13713173858722627,0.0,0.4456436499442214,0.6262084540323678,0.11540939312379046,0.14089732330049004,0.10907148467847919,0.3403423522818507,0.34527497547547253,0.1467947807479775,0.41336713919258994,0.2830188679245283,0.0,-0.12801360728274647,-0.02216172404402227,-0.1306489211872438,-0.15416679024977742,1.0
1000237,0.16153015076593946,0.23985357965540946,0.17304755793524207,0.573542517540526,0.012740180790251819,0.23262304157586725,0.09895880201620992,0.35755035081083486,0.42263147618870206,0.2629774291220915,0.45331307044502367,0.20754716981132076,0.14285714285714285,0.24472664526817958,-0.07739349515333081,0.029868125703280915,-0.1742128522148902,1.0
1000238,0.15865989551188853,0.14065850947230848,0.4088798970253718,0.5922180246197073,0.024062169328057974,0.16798909997091732,0.09399486309768113,0.3608922783061217,0.414315823083279,0.11947730197387624,0.41034863101140173,0.2641509433962264,0.0,-0.021727355508430343,-0.041972119605712684,0.007476106346045377,-0.1695928065470785,1.0
1000239,0.11735644775195975,0.10631945601123402,0.22932282663337752,0.7599673601333314,0.019182941817791545,0.18862946111644538,0.1020471735877736,0.21362904368252722,0.4772278211647389,0.3006291095246724,0.39075458707363886,0.24528301886792453,0.0,-0.028048102550332268,-0.04108288377422407,0.0595306345191072,-0.09465112346554529,1.0
1000240,0.07699857025642076,0.0498590043434097,0.41663397677279257,0.6438906443830321,0.06416037735675927,0.06953653247886347,0.13220682877944714,0.21285510561613896,0.42271187569079255,0.18490274368484275,0.6074780157094914,0.169811320754717,0.2857142857142857,-0.09903433930655751,-0.08254473078840638,0.10532339388865256,-0.05550064205271161,1.0
1000241,0.11806575861635094,0.0014001989800055577,0.051975321752080146,0.5905199209845089,0.9560794465503676,0.07703171874409656,0.1403118994962519,0.3648709728463764,0.6333110400709849,0.019128741074502208,0.46429773512695904,0.2641509433962264,0.0,-0.08376342919760253,0.04322461799383984,0.06819828127996905,-0.1715055144747332,1.0
1000242,0.11407806323646558,0.11693874749926787,0.24102021240031146,0.5718334433499963,0.04951922103891809,0.12054225485588277,0.1116154874257214,0.3197048458338515,0.42719613989591626,0.21938125042117063,0.5055494881078006,0.37735849056603776,0.0,-0.061173025209378354,-0.03594107652818361,-0.18397813953101738,-0.17828985042514717,1.0
1000243,0.1817161896552234,0.08070720019373522,0.10222644008602465,0.6528039907615937,0.002557967928256297,0.07378536744027864,0.22622932219230757,0.3227347289233444,0.5924443948819333,0.6566528758615892,0.3401274861354473,0.32075471698113206,0.0,0.04342192199357894,-0.07854324917722892,0.18380943074572298,-0.13021448141222555,1.0
1000244,0.18689892560340532,0.033771599997074166,0.5796010661900157,0.6727341169483401,0.02583489241309261,0.13879873498643247,0.13253247210197736,0.3092533596075331,0.4332812098565046,0.08769555666874242,0.3798217592366586,0.169811320754717,0.14285714285714285,0.057650334090708806,-0.08569777672610311,0.1056298674331024,-0.16656389577912759,1.0
1000245,0.1838541099084542,0.5140338117081448,0.11085959267864356,0.6635999381405426,0.0008723762000806283,0.13169008539134178,0.16727197594924256,0.3100526270988758,0.49636596387063486,0.07362871825858298,0.37282655401153963,0.20754716981132076,0.14285714285714285,0.03993183052357386,-0.08404972270317465,0.07442676267500681,-0.13331058322820274,1.0
1000246,0.1792740606343438,0.0937370221719045,0.6130704088240579,0.6809020296612531,0.04154007111747381,0.09441575611342606,0.09029055055286817,0.2850686312472126,0.41202142449993645,0.041369890125405394,0.4456229696548779,0.20754716981132076,0.14285714285714285,-0.04277680705539152,-0.10071263028874945,-0.010819766098560392,-0.15468190303063756,1.0
1000247,0.19279631098385158,0.2696015313734848,0.24507144339216727,0.7396443686374052,0.012614547530589973,0.14463229334988112,0.14939646028166062,0.2962627626922856,0.4187853925418628,0.08826090079399117,0.5046581643438723,0.24528301886792453,0.0,0.07151487692872327,-0.09824842093890504,0.08171303450152725,-0.18004253927030683,1.0
1000248,0.20607370440089373,0.23323062208782439,0.2140339838976737,0.6559711544572209,0.0007421696060485554,0.26777802258811045,0.037370223214962646,0.3911956237518418,0.4949671815423429,0.6182400948581679,0.420739886797199,0.20754716981132076,0.14285714285714285,0.01708443932465075,-0.10712723591769109,0.04721548831891271,-0.1361860169743153,1.0
1000249,0.2956333509378883,0.15322099006611264,0.18823475323742614,0.557477395567004,0.006867550459745427,0.1790834340874969,0.10675116160332544,0.5097276660512472,0.5499851092075956,0.09130276214238257,0.37624514670940457,0.169811320754717,0.14285714285714285,0.08859740941950907,-0.09485675226704389,0.08029261726861836,-0.07241752138300063,1.0
1000250,0.16880833106061072,0.0,0.7402151025824515,0.5311915146701609,0.10573449519839868,0.16825015981371863,0.03754793240996792,0.3786300105347966,0.5564002308031171,0.03299367771116905,0.6058970218091493,0.2641509433962264,0.0,-0.19665250502558793,-0.1274161431785491,0.010696874940508727,-0.13834400704817962,1.0
1000251,0.13388786858970408,0.0,0.3836631544366377,0.743168754188464,0.19761626323052045,0.2460651506156674,0.0672180419783038,0.22426615056520116,0.555189901309775,0.03990233196404836,0.413424960404964,0.24528301886792453,0.0,-0.04207860334263336,0.04721661675597628,0.17284965603445276,-0.15312806078657568,1.0
1000252,0.08848337407343426,0.18305439811210933,0.26056089602128935,0.5687818058103924,0.13902230269809074,0.2743455479642898,0.09748929527405642,0.22201806692450354,0.4156456802331781,0.10646443483514187,0.43970569275160454,0.15094339622641512,0.14285714285714285,0.3666733927195531,-0.1879168577034349,0.03799108790311995,-0.15122142638235178,1.0
1000253,0.13037016990813144,0.0,0.9999999999999999,0.5858847365738553,0.0020488850895771455,0.15562842831903373,0.10032178764036058,0.3314150231587,0.4327790248175612,0.019400428099199563,0.4619262719280073,0.24528301886792453,0.0,-0.08482295283803043,-0.048516751440165776,-0.03658801854809146,-0.17578157804617758,1.0
1000254,0.15694095062642271,0.38914184238366534,0.1385408771713699,0.6088416602845845,0.048008978675438393,0.1552607025592579,0.10052308418686498,0.31988579851150245,0.3426870545498802,0.11414178492104002,0.3517505943379482,0.13207547169811323,0.14285714285714285,0.09343150978893652,-0.046124678982224755,-0.072196098169281,-0.16590923936341462,1.0
1000255,0.11365441801059811,0.07270103264253747,0.43638139907772605,0.5749891380686527,0.11292472028841849,0.14631373763658784,0.12681892941435643,0.2628999072978576,0.4281186908374202,0.21177885375700653,0.4645016724913851,0.3584905660377359,0.0,-0.10165098360156945,-0.1905779515229351,-0.07825662123867028,-0.1309389802300035,1.0
1000256,0.1457201950845768,0.12164966916881978,0.3069274785349931,0.6921807802825035,0.11218570940073781,0.15163613984396732,0.08716860351070728,0.19575281011818924,0.44796813021250675,0.3110971587908273,0.5848785888763475,0.32075471698113206,0.0,-0.0876253811369259,-0.07527649024878212,0.12656742831728024,-0.16692201396586356,1.0
1000257,0.09203794210726635,0.6984041232469546,0.1840160727853381,0.7362302820078477,0.0011194428882078677,0.1914209156272676,0.07136385520848679,0.17583423595952508,0.5299140673165557,0.07395009540135869,0.5051160252624576,0.24528301886792453,0.0,-0.09013369464216285,-0.03292060209186002,0.02554865348305133,-0.07306057668146652,1.0
1000258,0.08112035198550643,0.10210998948476911,0.27180579430850504,0.6856170589640611,0.016902084445959118,0.17273106948401826,0.12848421539253066,0.18725613528776563,0.37861325982542554,0.21519326460737992,0.5756607164090304,0.24528301886792453,0.0,0.0855203454388516,-0.0456086203881012,-0.005723774620589599,-0.05819152060786327,1.0
1000259,0.17165817455919813,0.03542965208176001,0.32200735886642406,0.6738931845635958,0.26055195312045953,0.18871071179629872,0.10200891437174615,0.2230327620693342,0.6042546433347167,0.17030097889775722,0.4855113586098554,0.24528301886792453,0.0,-0.05804464333320261,-0.04055217440731613,0.10822334809767688,-0.13171707818544387,1.0
1000260,0.17001649660587492,0.04140170713926357,0.35717254759688355,0.7354420564872854,0.05597749512535481,0.17722579611052156,0.12567031366688108,0.29177869107882914,0.518943032373909,0.17442786759982473,0.3417157350880262,0.3584905660377359,0.0,0.0740648514094352,-0.0004863931442985068,-0.22423287050263674,-0.1354135475892114,1.0
1000261,0.10601745593813133,0.31625220247208286,0.5022666706583979,0.4967025127869358,0.0,0.041404799958324065,0.053082730928842664,0.23224107357121315,0.2313039983655349,0.06457867637475627,0.4212397440178326,0.20754716981132076,0.14285714285714285,-0.20945338718669773,-0.15963391009407282,-0.26270189145751155,-0.011138363529065182,1.0
1000262,0.18230401297723192,0.10104121862793455,0.2769927576354713,0.5157803582440348,0.008127423459010625,0.06351299325954098,0.16103812256321529,0.21329874351536704,0.46043584542246446,0.21696303674948003,0.45947398842177156,0.18867924528301888,0.42857142857142855,-0.1251316667504709,-0.0729176291886077,0.12254585856657078,-0.1534468915833252,1.0
1000263,0.21246523204005402,0.21972013778287117,0.3236394189413218,0.5458424003439613,0.0844766216432037,0.0844250378023099,0.22939901478873825,0.2206106420186309,0.6546879910257406,0.11767520390041997,0.5027866303702555,0.2641509433962264,0.0,0.003123272917766051,-0.03727741955633355,-0.1377266151541886,-0.0780795125832461,1.0
1000264,0.17761030646164494,0.19755167189728454,0.1152815498210804,0.5665537877956386,0.02818585576616055,0.2120094412207821,0.10745783542653338,0.2275335658480241,0.4745683240466095,0.3010833278767787,0.5403868837993775,0.20754716981132076,0.14285714285714285,-0.022652481403938825,-0.042936005913544184,-0.02047664537355187,-0.03722445366268877,1.0
1000265,0.22580018344285296,0.2624154711490392,0.10566827441670827,0.6134181103905618,0.005876088073653785,0.17885348224081765,0.05343491493323982,0.23603100893749784,0.5317285493683159,0.1735053839326429,0.5423924157122793,0.22641509433962265,0.14285714285714285,-0.16571495427886185,0.0589548004045725,0.018803426572560913,-0.013429514382606955,1.0
1000266,0.1318519815614278,0.12258178495605603,0.3817914765779843,0.597210649836394,0.04493817856440072,0.13030873457830164,0.11636654070551675,0.21767094043774937,0.5963591225535747,0.0759986776441822,0.5437019275964485,0.2830188679245283,0.0,-0.08524964743425248,-0.1585433133798972,0.11993945395315596,-0.20921204813822153,1.0
1000267,0.16457808642203503,0.1773380079417181,0.2503207148400213,0.4924761887439313,0.027284137154040832,0.0783482585020185,0.06928750020370834,0.21954264660043543,0.5875612592837274,0.09037077552495866,0.42433554927094486,0.2641509433962264,0.0,-0.17099875182367327,-0.07505040458508715,-0.001487100700639333,-0.18284153781178342,1.0
1000268,0.3890452664459821,0.10097710946794308,0.07905756568761153,0.38609722562084103,0.2893418733777172,0.20637607859638177,0.06288033273886363,0.31300917020815144,0.3463172841335152,0.628400897949928,0.3157617907186321,0.24528301886792453,0.0,-0.06481753666644634,-0.22719740999879173,0.09513242444390738,0.05373250619365403,1.0
1000269,0.4423606877639816,0.6724615120064331,0.08520461920497033,0.30708919348426433,0.15763956218828065,0.0679571917406402,0.19197523525110546,0.3196568907175228,0.2842447172395178,0.09081611352638172,0.23805112451292798,0.22641509433962265,0.14285714285714285,-0.04678978994049286,-0.28064358169609027,-0.024480840568779052,0.030938537767314034,1.0
1000270,0.4939462828626278,0.1330685718187439,0.29558541931911425,0.25634165629679584,0.045766857489747605,0.18125348449125395,0.08803677975202022,0.30687749314564905,0.37821755263223505,0.23589900158364957,0.3685824749399389,0.169811320754717,0.14285714285714285,-0.0032950933287193883,-0.3585079029220546,0.03196061700475315,-0.07945248708472008,1.0
1000271,0.32754138853212783,0.18281247852268714,0.5323570653000381,0.4346999186050895,0.04815802094747053,0.028481646787868024,0.35874830728597684,0.33579208896157653,0.2500975038955397,0.06756104978988574,0.3260486597666712,0.15094339622641512,0.2857142857142857,0.11090956768781424,-0.20965876214974402,-0.16462762702982822,0.05272568667055501,1.0
1000272,0.3363205580944099,0.21890665078094512,0.05306420407976033,0.42605545620724294,0.01458804297793573,0.018022884840884535,0.48028815278471165,0.3488596523982481,0.34323008500397684,0.05959386653106162,0.3045736610011023,0.2830188679245283,0.0,0.15043079725341238,-0.2318939035740098,-0.0965778247791829,0.0772051121694916,1.0
1000273,0.24879977140031545,0.09299109353541293,0.15561790825379546,0.3879084431034474,0.019369891898164064,0.2331650444034338,0.10228034306722279,0.24096313163181904,0.5191765882478176,0.06781354871163699,0.49942001609769937,0.2641509433962264,0.0,-0.03208239830674952,-0.0757828635235982,-0.07212159948327035,-0.18037703765518928,1.0
1000274,0.21349277586060977,0.0,0.41650694708934366,0.648567629007256,0.056567632187187085,0.18456646092827603,0.08666471063355032,0.3232882885421271,0.4853725959586667,0.1526035093014816,0.6158134550204397,0.22641509433962265,0.14285714285714285,0.049183801322605074,-0.025648249679497838,-0.025004233883084488,-0.08799518570939918,1.0
1000275,0.5624529778600498,0.0,0.3525948539816955,0.31828798827444793,0.056566720892326984,0.08785113931892123,0.09540654173450672,0.31094098564010186,0.5230653877128821,0.1888929631575806,0.5822250115957259,0.20754716981132076,0.14285714285714285,-0.20077627380839203,-0.15468049791582028,0.04965722445008026,0.018795210889527573,1.0
1000276,0.41355891125075056,0.15338284174987815,0.2316708217120309,0.40015133516497614,0.01411610822690463,0.16353422045174243,0.09618101657909826,0.36630526913487127,0.3630606596143791,0.2009699199167067,0.38900670792609615,0.18867924528301888,0.14285714285714285,-0.009951675125084066,-0.2066608120780787,-0.012244022298085194,0.043939315683623505,1.0
1000277,0.6316035025401994,0.0,0.08975220778642319,0.23129129765529377,0.025659863621909088,0.09919458053169017,0.2317290668897757,0.33745549972494127,0.2659163979492733,0.08166775158425708,0.22241187754711955,0.22641509433962265,0.14285714285714285,0.11767860047628056,-0.3296354899744322,0.10580644102093575,-0.02041047891395074,1.0
1000278,0.3255952628186876,0.030823669506138164,0.5212755657017192,0.4138929226656616,0.018221142331738376,0.12308629986688446,0.1950864669445866,0.3175632352606931,0.4347715939138134,0.07508567127874985,0.4225579757092799,0.3584905660377359,0.0,0.12811668960366465,-0.217037244146988,0.044380290838427795,-0.027493550927396988,1.0
1000279,0.3347809587519855,0.0,0.1321883164477101,0.39783627038710856,0.0553894190840662,0.14558977404804857,0.08489854376594777,0.30813467909260506,0.5518524211697555,0.2631403821669589,0.4550775149911157,0.22641509433962265,0.14285714285714285,-0.20083685341851373,-0.22020171253441295,0.24668729412022927,-0.07732449822321397,1.0
1000280,0.2656884877388721,0.0,0.20490816675066714,0.4019531004381849,0.03318484253310633,0.1156353700343982,0.02565074515645579,0.29631829455986625,0.0,0.3170467497998137,0.5764134615223804,0.22641509433962265,0.0,-0.23190336188432661,-0.21938587813767174,-0.3676475443632272,-0.12990229537034415,1.0
